largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
14	10	3	28	17	15	101	87	28	43	0	46	15
11	9	7	43	16	12	102	99	27	51	1	33	17
30	5	4	35	29	13	86	80	40	74	2	22	11
19	5	5	40	28	18	76	39	37	32	4	95	35
12	7	5	57	48	8	102	72	24	72	1	39	18
8	5	4	66	11	9	111	84	17	61	1	34	25
8	6	6	43	24	13	98	75	24	75	1	21	10
5	3	2	36	27	7	110	88	15	70	0	18	8
6	5	2	42	19	18	121	84	11	36	0	56	26
11	7	7	49	23	4	105	103	24	58	0	21	13
10	5	2	42	26	21	115	83	14	32	2	64	22
15	14	3	35	23	21	96	90	31	54	2	40	16
16	8	6	38	27	9	98	96	28	56	2	27	15
16	9	8	25	24	14	103	115	28	45	2	21	9
13	9	3	36	25	3	104	101	24	47	0	27	24
12	11	5	39	18	17	98	76	29	48	2	53	25
10	7	4	25	15	12	103	95	22	48	0	31	13
6	4	4	36	34	9	107	89	21	23	0	64	27
24	6	2	31	26	23	100	96	30	49	0	37	19
10	6	2	28	25	14	112	105	14	40	0	32	11
9	5	3	67	18	8	113	88	15	70	1	25	20
23	6	4	27	25	13	86	93	35	74	1	9	3
8	7	1	76	30	7	121	66	12	76	1	42	32
7	4	4	44	23	12	108	73	21	15	0	83	36
10	5	2	55	33	10	113	74	16	34	1	70	28
17	10	4	58	54	3	91	64	30	61	2	56	33
20	11	7	55	38	14	96	64	34	29	2	88	43
22	13	5	45	30	7	81	69	39	73	3	30	17
9	5	2	62	20	15	114	80	14	67	2	35	23
7	4	4	40	38	10	110	87	18	22	1	70	33
11	6	6	32	16	11	103	103	23	52	0	16	9
10	8	4	49	14	13	107	76	20	90	1	10	5
8	5	4	64	26	8	102	76	23	86	0	22	12
24	8	4	52	21	14	89	80	34	70	5	27	15
11	5	4	35	28	22	108	57	22	10	0	95	28
12	6	4	40	23	8	100	93	23	47	1	38	15
10	10	4	53	33	24	102	72	22	83	1	24	13
13	4	3	41	31	16	96	65	23	10	2	93	33
30	9	5	60	27	4	82	86	45	65	1	29	26
10	5	3	44	29	9	116	88	15	30	0	61	25
6	4	4	30	15	12	102	85	19	42	1	40	18
4	3	2	43	37	22	111	81	12	37	0	66	28
8	5	4	50	39	15	102	45	18	22	3	100	34
5	4	3	38	15	11	112	106	12	40	2	33	22
10	3	2	88	15	10	109	59	17	75	1	46	37
11	5	5	69	9	8	99	80	24	59	2	38	34
10	7	5	43	12	8	97	91	26	57	3	26	12
9	4	3	45	19	14	94	78	23	37	1	51	14
8	8	8	23	20	14	97	76	24	82	0	14	4
6	4	4	45	44	9	108	70	17	90	0	21	11
8	5	3	86	13	8	108	60	18	88	1	31	23
10	8	6	57	35	5	104	81	23	52	1	46	34
8	7	4	50	19	7	98	108	25	50	0	28	20
4	4	3	51	32	11	117	91	12	42	0	53	26
22	3	2	46	17	17	109	91	20	47	3	43	22
8	5	4	54	47	13	115	59	16	23	0	96	41
8	8	4	38	34	7	100	94	22	18	2	65	29
10	6	4	35	23	12	99	67	25	15	2	81	30
12	5	4	74	11	5	98	96	22	69	2	20	18
32	5	3	37	33	9	87	99	38	50	1	35	21
25	4	4	75	32	12	91	50	31	55	5	74	40
11	11	10	46	13	12	89	97	34	72	3	15	12
16	5	3	30	21	9	103	106	26	44	0	30	14
10	8	4	70	25	3	99	76	26	57	1	42	32
11	7	7	50	29	25	89	51	36	98	1	30	20
8	6	3	45	13	11	102	79	21	60	0	36	21
18	9	3	47	37	7	95	59	30	15	1	84	36
7	5	2	46	29	3	108	107	17	47	1	32	19
16	5	4	36	21	14	93	90	28	61	1	22	14
12	6	4	23	23	11	96	73	30	23	0	68	16
18	9	3	47	37	7	95	59	30	15	1	84	36
7	5	2	46	29	3	108	107	17	47	1	32	19
13	11	10	63	26	9	78	69	50	84	1	31	24
9	4	4	32	14	12	108	83	15	48	3	41	20
12	9	5	30	11	11	101	77	26	47	1	40	18
16	4	2	128	19	12	102	29	22	113	1	43	37
7	4	3	86	10	8	105	67	18	60	0	50	40
7	7	3	91	45	5	117	39	12	41	1	102	43
11	7	6	42	22	11	87	67	34	56	3	52	39
6	6	3	38	30	5	115	103	15	42	0	36	15
11	10	7	83	19	4	94	64	32	60	0	52	28
18	6	2	42	30	5	102	95	23	62	0	21	10
10	2	2	70	31	5	116	80	12	47	2	60	38
17	5	3	46	15	7	105	110	24	44	0	27	25
15	9	2	49	20	9	102	74	23	34	3	64	39
10	4	3	63	30	10	110	81	17	43	0	60	37
7	5	3	73	11	9	105	79	18	87	2	15	12
6	5	3	50	24	12	114	71	14	75	0	28	16
7	3	2	42	18	11	112	110	14	52	0	22	19
32	7	4	43	31	15	78	76	47	86	0	16	10
28	12	8	64	24	12	71	78	52	84	1	18	14
25	9	8	44	26	19	73	77	49	79	2	19	8
6	4	4	47	35	11	115	78	12	20	0	81	33
15	6	4	56	42	7	92	69	31	47	1	67	39
22	6	4	45	21	11	98	71	30	14	0	71	28
11	8	6	53	10	8	94	80	26	51	3	44	28
6	5	3	56	13	8	107	100	18	54	0	27	21
16	4	3	59	25	17	100	80	24	19	2	80	44
8	7	7	69	11	7	100	78	26	66	0	32	29
26	8	3	55	21	6	89	91	38	51	0	36	24
8	4	3	47	17	7	111	89	15	53	1	36	22
22	6	2	26	24	22	98	100	30	40	1	37	19
17	8	3	59	36	9	103	76	24	28	3	78	41
24	6	3	70	22	6	97	82	32	56	0	43	39
4	2	2	34	25	12	122	100	7	45	0	35	19
18	6	3	115	25	3	92	47	28	99	1	38	12
21	9	7	35	18	18	88	48	36	27	2	71	23
34	7	3	39	28	10	88	83	41	72	2	22	16
9	5	4	50	21	7	107	80	18	77	2	17	7
19	11	9	55	24	13	87	59	36	80	2	37	26
7	5	4	47	11	7	101	96	24	46	0	35	24
9	6	3	33	29	23	114	94	16	48	0	38	14
15	11	5	92	13	7	89	62	33	94	0	24	24
14	6	4	21	18	14	105	86	25	40	0	42	18
41	6	4	61	27	21	76	54	48	77	4	52	32
16	7	3	74	57	3	98	58	25	105	1	25	20
12	7	3	33	24	8	99	93	23	30	1	50	17
13	6	2	75	38	5	111	68	18	62	0	54	43
11	6	6	40	32	9	86	71	30	41	5	62	30
13	8	3	40	27	9	105	105	22	49	1	29	17
18	14	7	52	22	16	85	61	37	40	3	69	34
31	6	4	56	26	14	75	63	48	102	1	14	11
25	12	10	51	35	7	81	70	44	75	2	30	24
22	14	3	91	21	6	85	53	36	63	4	61	26
13	2	2	38	25	24	111	82	16	67	0	29	21
15	8	4	65	17	13	100	72	29	40	0	67	43
15	8	2	51	25	17	107	93	23	47	1	45	26
13	6	6	46	23	13	92	64	27	43	2	57	28
10	8	5	75	19	6	98	84	27	71	1	30	21
23	5	2	107	34	2	100	49	28	108	1	29	25
4	4	3	28	15	14	106	80	17	50	1	43	14
32	6	5	84	17	7	85	71	41	67	2	45	36
9	4	2	67	32	2	115	83	15	55	0	45	35
17	9	3	35	28	12	92	90	31	70	2	13	6
22	5	2	61	29	5	101	67	28	75	0	33	23
18	7	5	46	20	18	100	89	29	38	0	53	31
9	5	5	39	20	12	101	93	26	73	0	14	7
26	6	2	67	25	4	100	82	32	70	0	31	28
6	4	4	60	22	5	107	99	15	71	1	15	9
16	13	4	33	20	16	92	80	33	66	0	32	17
6	4	3	43	23	13	113	81	14	17	1	69	35
21	15	7	60	38	14	89	57	42	60	0	61	37
6	3	2	71	16	9	115	80	12	67	0	34	24
8	5	4	40	15	13	115	97	15	28	0	46	24
11	6	5	69	18	9	97	72	27	75	1	32	30
17	6	4	39	19	14	103	83	27	14	0	67	26
10	7	3	37	25	7	108	96	18	62	1	17	10
7	7	6	32	13	12	88	89	34	69	2	15	7
9	4	3	43	14	12	102	94	18	38	2	43	24
4	4	4	43	26	15	119	91	12	56	0	36	24
6	6	3	57	14	5	103	101	20	62	0	20	17
13	9	3	53	18	11	103	81	23	31	1	61	41
29	3	3	72	18	9	84	68	34	87	5	27	22
21	9	2	44	27	5	100	101	30	56	1	25	19
12	7	4	47	18	10	104	71	22	26	2	73	35
14	9	6	78	10	9	93	78	30	60	0	39	16
14	5	3	36	22	16	99	104	25	61	1	16	10
9	5	3	39	35	11	109	87	17	28	1	65	28
8	8	5	23	16	15	94	93	29	36	1	38	20
18	5	3	61	10	7	102	102	25	53	0	28	24
16	3	3	37	29	8	104	92	23	29	1	55	21
11	4	2	74	26	2	115	82	16	68	0	31	24
15	2	2	90	33	3	111	56	17	83	1	44	27
27	3	3	42	21	18	101	77	31	94	0	8	5
27	12	6	101	24	8	87	59	44	100	0	30	27
12	8	2	86	13	4	114	81	19	68	0	34	28
21	9	3	32	30	8	99	85	31	26	1	61	26
20	12	3	41	29	11	97	92	34	55	0	31	17
10	4	3	31	18	11	101	104	19	46	4	27	16
15	14	4	93	18	7	95	58	32	92	1	31	24
15	6	5	65	63	7	101	33	27	77	0	70	45
7	7	6	41	14	9	110	104	15	38	0	34	21
13	8	2	51	50	5	105	71	21	50	1	58	30
8	7	6	28	19	13	104	102	24	48	0	27	12
8	7	6	57	18	11	95	69	29	85	0	22	12
18	10	3	46	18	5	96	105	32	54	0	21	17
7	4	3	58	25	21	106	51	17	23	1	109	44
13	3	3	67	18	6	109	83	19	64	1	34	23
9	4	2	67	32	2	115	83	15	55	0	45	35
7	6	5	63	38	10	97	60	23	100	3	21	15
7	4	3	36	15	14	112	93	12	46	1	35	24
7	6	3	76	14	4	108	76	17	64	1	36	31
11	5	5	71	26	7	102	71	22	56	0	53	36
22	4	2	36	33	10	104	89	26	66	0	25	13
12	3	3	32	24	13	114	106	15	50	1	25	11
11	9	4	47	28	9	100	83	25	28	0	65	26
3	2	2	52	17	15	125	65	5	48	0	64	25
22	11	7	41	23	9	85	92	41	41	1	41	28
8	7	4	45	18	18	112	70	18	23	0	75	36
11	5	3	71	42	3	105	74	21	37	0	76	41
11	8	6	40	32	8	92	85	28	74	3	19	8
8	5	3	43	25	8	112	94	12	59	3	24	12
17	6	3	29	20	16	99	96	28	57	0	23	15
10	7	4	57	23	12	104	67	23	41	0	66	33
12	6	3	56	32	26	100	56	25	54	0	68	27
5	5	4	39	32	21	114	67	14	30	0	78	37
12	4	3	48	30	18	110	61	19	19	0	95	41
16	11	3	40	24	14	96	65	32	19	1	81	36
10	6	4	68	43	2	107	77	20	87	2	23	13
7	5	4	84	9	7	120	78	13	75	0	30	27
10	8	4	32	22	7	94	85	27	63	2	24	9
10	7	5	40	25	13	97	65	23	15	1	82	27
15	9	7	27	19	17	88	95	36	48	1	29	12
8	6	6	56	48	5	100	68	25	46	1	68	33
12	4	3	36	31	6	108	108	18	40	0	36	19
12	10	5	47	22	8	104	91	27	53	0	34	25
24	7	5	37	20	15	84	84	39	55	1	37	17
20	4	2	28	21	15	108	100	23	37	1	40	26
20	8	3	71	25	5	90	80	35	85	1	17	14
32	5	4	65	29	5	87	78	39	67	3	37	32
10	9	8	64	57	17	92	40	31	109	2	35	23
13	7	6	52	13	9	106	87	24	67	1	23	18
21	4	4	40	29	12	90	79	31	84	2	11	6
26	10	3	72	18	7	87	73	34	90	4	20	16
15	4	2	72	30	7	113	63	15	83	0	34	16
27	8	7	49	24	12	80	87	45	71	2	22	12
15	5	3	34	21	10	101	86	24	28	0	56	24
18	6	5	60	16	7	96	71	32	64	1	38	22
12	6	4	82	27	14	103	49	24	69	1	60	38
8	7	3	38	35	10	114	92	16	39	1	47	18
5	5	4	45	14	12	106	92	19	37	0	46	27
10	6	2	64	14	8	114	96	16	56	0	32	25
15	5	2	44	34	5	100	95	25	51	1	37	25
21	5	3	74	42	3	97	67	28	41	3	76	40
8	4	3	60	25	4	107	80	19	46	1	53	32
5	5	5	59	11	8	101	84	20	66	1	29	21
8	6	5	54	20	17	117	82	15	62	1	36	26
31	9	6	107	24	4	75	43	48	109	2	30	28
6	4	4	84	27	3	102	75	17	64	1	48	32
4	4	4	67	32	15	99	50	22	66	1	66	45
14	12	5	39	16	11	92	103	34	58	1	20	13
5	5	3	63	25	7	102	73	17	46	1	60	39
16	12	4	89	22	12	95	52	32	76	0	51	35
13	2	2	94	28	4	109	50	18	93	1	39	23
7	4	4	62	15	7	103	92	20	57	0	35	31
36	9	4	55	26	14	76	79	49	55	3	46	22
17	5	4	31	26	12	92	92	30	67	0	19	12
6	5	4	56	23	2	113	97	16	59	0	23	17
15	11	4	26	22	15	97	107	31	43	1	26	14
7	3	2	89	33	3	114	53	12	97	2	32	17
12	7	5	37	16	14	92	74	29	35	3	60	35
7	5	4	24	20	17	106	102	19	48	1	26	8
10	7	6	25	19	15	107	114	22	41	0	23	17
7	6	4	70	20	12	105	72	21	68	0	41	28
23	4	3	28	21	13	97	102	32	33	0	43	24
10	9	5	67	8	7	101	82	26	78	1	18	15
15	6	5	28	23	17	91	76	30	25	3	69	22
19	5	3	30	22	9	99	114	25	41	2	27	22
18	10	6	36	36	20	86	74	39	68	4	42	22
11	7	4	73	43	8	108	57	17	47	2	78	45
21	5	3	43	23	16	97	71	30	27	0	80	34
10	9	4	43	26	17	97	45	22	94	1	29	5
15	5	3	44	24	9	100	86	24	69	3	26	12
16	4	4	54	14	14	100	82	23	57	2	36	21
9	4	3	40	15	9	112	112	16	42	1	27	21
9	6	3	28	28	15	102	74	22	45	0	55	22
18	6	5	46	20	19	95	77	29	49	3	48	29
8	3	3	73	11	9	118	85	12	76	0	23	20
7	6	2	48	15	10	115	93	14	40	1	46	25
15	5	4	35	19	11	110	107	17	50	4	25	13
5	3	3	57	25	10	113	82	12	36	1	63	40
8	6	6	44	43	15	104	56	21	14	0	105	38
13	5	3	82	55	14	109	39	20	68	0	78	44
12	9	4	49	42	11	102	62	27	27	0	91	39
11	7	6	43	17	9	92	95	27	35	3	45	26
17	15	11	86	48	9	79	33	46	117	2	30	21
35	12	3	57	28	14	82	77	47	57	1	47	21
15	4	3	47	29	5	104	99	22	42	2	39	27
20	6	3	70	19	4	98	88	30	74	1	19	16
22	10	6	96	34	4	83	53	39	98	2	35	30
16	4	2	77	12	9	106	85	20	73	3	25	21
13	4	3	35	20	15	102	92	23	56	0	30	14
19	3	2	33	33	21	108	68	22	69	1	37	16
20	6	2	69	15	6	102	87	23	71	3	24	14
23	5	4	33	24	16	96	74	30	37	2	59	25
19	13	3	27	23	14	95	102	34	46	0	28	14
8	2	2	45	39	14	116	68	11	39	0	70	30
11	6	3	25	24	13	108	94	18	40	2	43	17
15	9	3	43	17	12	103	77	26	35	1	63	31
9	9	6	43	28	14	98	74	23	41	3	58	22
16	13	10	35	33	19	78	65	46	49	3	59	16
4	3	3	49	30	9	112	89	13	68	0	26	10
28	5	2	31	29	21	83	75	35	56	5	44	15
4	2	2	54	34	12	122	80	7	53	1	51	28
8	5	4	104	48	3	110	35	18	88	0	65	45
