1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917810544696125,0.919565217391304,0.928934419617649,0.932353525322741,0.934050971123214,0.935763327948304,0.937101201958748,0.935876827733127,0.936622579334627,0.937798212891472,0.937761819269898,0.938121347231427,0.938426015008659,0.939827614246219,0.937106918238994,0.939196525515744,0.945454545454545,0.95,0.95360824742268,0.928571428571429,0.88135593220339,0.869565217391304,1,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922685355957211,0.921933085501859,0.9255768148565,0.932058555718989,0.935377484624298,0.93357704510967,0.93730839016455,0.935641309299148,0.938032446847915,0.938417116349522,0.939882017631073,0.941137314568277,0.940121580547112,0.94099298154406,0.93518941122775,0.940104166666667,0.935483870967742,0.946428571428571,0.92258064516129,1,0.973684210526316,0.888888888888889,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924401588794815,0.916049382716049,0.938218775073549,0.935576797171664,0.934497816593886,0.936746046627914,0.934403073619979,0.934656788980206,0.937025895893278,0.942738589211618,0.940628902259053,0.938643165946126,0.939314674339524,0.943054357204487,0.950645406226272,0.94017094017094,0.920673076923077,0.92817679558011,0.927835051546392,0.968253968253968,1,0.923076923076923
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92858991688476,0.9128305582762,0.935717988595127,0.934831460674157,0.937597019559143,0.940330697340043,0.941781923448054,0.940417623264458,0.944816664636375,0.941239316239316,0.940614195647753,0.945241581259151,0.929848693259972,0.949280847842544,0.944300518134715,0.955156950672646,0.931623931623932,0.918181818181818,0.979591836734694,0.947368421052632,1
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930427154328902,0.913477537437604,0.934282584884994,0.932754880694143,0.931489224831135,0.940513312544975,0.938155136268344,0.941386554621849,0.948255114320096,0.940835266821346,0.946676970633694,0.943478260869565,0.954900260190807,0.934228187919463,0.946547884187082,0.95850622406639,0.914529914529915,0.950819672131147,0.966666666666667,0.923076923076923
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932107903610494,0.911042944785276,0.943107221006565,0.946772366930917,0.943766937669377,0.946066303809995,0.941385435168739,0.933571110120375,0.940447832301096,0.945626477541371,0.937121212121212,0.946865037194474,0.932006633499171,0.936507936507937,0.9375,0.899328859060403,0.921875,0.954545454545455,0.909090909090909
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93803539369069,0.910852713178295,0.9375,0.908212560386473,0.935532233883059,0.936936936936937,0.944392956441149,0.944995491433724,0.942564102564103,0.952612393681653,0.953560371517028,0.945010183299389,0.913738019169329,0.922279792746114,0.91304347826087,0.9375,0.96551724137931,0.8
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936771270570991,0.881081081081081,0.888888888888889,0.92258064516129,0.94551282051282,0.953727506426735,0.974630021141649,0.949561403508772,0.937229437229437,0.942558746736292,0.945161290322581,0.935606060606061,0.945121951219512,0.934065934065934,0.882352941176471,0.9,0.894736842105263
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93476502830443,0.918032786885246,0.935483870967742,0.973684210526316,0.944444444444444,0.96,0.966981132075472,0.966981132075472,0.935960591133005,0.925925925925926,0.884615384615385,0.96078431372549,0.951219512195122,0.96078431372549,0.866666666666667,1
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936840717299578,0.890243902439024,0.966666666666667,0.884615384615385,0.878787878787879,0.959459459459459,0.926315789473684,0.90625,0.951456310679612,0.904109589041096,0.896103896103896,0.957446808510638,0.96969696969697,0.9375,0.916666666666667
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939839572192513,0.919354838709677,0.9375,1,0.909090909090909,0.956521739130435,0.891891891891892,1,0.886363636363636,0.975,1,1,0.947368421052632,0.8
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940307157345697,0.878048780487805,NA,0.8,1,NA,1,1,1,0.833333333333333,1,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940871817004748,0.888888888888889,NA,NA,NA,NA,NA,1,0.9,NA,0.9,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939494680851064,1,NA,NA,NA,NA,1,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.932801822323462,0.785714285714286,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949343339587242,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942598187311178,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944444444444444,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9375,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963636363636364,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842105263157895,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
