Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project
PD45808b	D38	3	E6	PD45808b_lo0237	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F6	PD45808b_lo0238	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G6	PD45808b_lo0239	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H6	PD45808b_lo0240	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	A7	PD45808b_lo0241	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	B7	PD45808b_lo0242	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	C7	PD45808b_lo0243	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	D7	PD45808b_lo0244	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	E7	PD45808b_lo0245	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F7	PD45808b_lo0246	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G7	PD45808b_lo0247	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H7	PD45808b_lo0248	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	A8	PD45808b_lo0249	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	B8	PD45808b_lo0250	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	C8	PD45808b_lo0251	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	D8	PD45808b_lo0252	empty_well	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	E8	PD45808b_lo0253	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F8	PD45808b_lo0254	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G8	PD45808b_lo0255	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H8	PD45808b_lo0256	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	A9	PD45808b_lo0257	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	B9	PD45808b_lo0258	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	C9	PD45808b_lo0259	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	D9	PD45808b_lo0260	CFU-GM	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	E9	PD45808b_lo0261	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F9	PD45808b_lo0262	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G9	PD45808b_lo0263	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H9	PD45808b_lo0264	CFU-GM	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	A10	PD45808b_lo0265	CFU-GM	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	B10	PD45808b_lo0266	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	C10	PD45808b_lo0267	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	D10	PD45808b_lo0268	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	E10	PD45808b_lo0269	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F10	PD45808b_lo0270	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G10	PD45808b_lo0271	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H10	PD45808b_lo0272	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	A11	PD45808b_lo0273	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	B11	PD45808b_lo0274	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	C11	PD45808b_lo0275	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	D11	PD45808b_lo0276	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	E11	PD45808b_lo0277	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F11	PD45808b_lo0278	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G11	PD45808b_lo0279	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H11	PD45808b_lo0280	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	A12	PD45808b_lo0281	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	B12	PD45808b_lo0282	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	C12	PD45808b_lo0283	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	D12	PD45808b_lo0284	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	E12	PD45808b_lo0285	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	F12	PD45808b_lo0286	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	G12	PD45808b_lo0287	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45808b	D38	3	H12	PD45808b_lo0288	BFU-E	38	D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	A1	PD45809b_lo0001	BFU-E	38	R	DN616870Q	22.051	YES	0.11	26	0.00286	9.77	37682	4#1	4	1	37682_4	2569
PD45809b	R38	1	B1	PD45809b_lo0002	BFU-E	38	R	DN616870Q	47.699	YES	0.321	26	0.008346	17.85	37683	1#1	1	1	37683_1	2569
PD45809b	R38	1	C1	PD45809b_lo0003	BFU-E	38	R	DN616870Q	88.258	YES	0.168	26	0.004368	11.65	37683	1#2	1	2	37683_1	2569
PD45809b	R38	1	D1	PD45809b_lo0004	BFU-E	38	R	DN616870Q	34.995	YES	0.005	26	0.00013	9.75	37683	2#1	2	1	37683_2	2569
PD45809b	R38	1	E1	PD45809b_lo0005	BFU-E	38	R	DN616870Q	3.107	YES	0.004	26	0.000104	3.34	37683	3#1	3	1	37683_3	2569
PD45809b	R38	1	F1	PD45809b_lo0006	CFU-GEMM	38	R	DN616870Q	30.932	YES	0.773	26	0.020098	9.52	37683	2#2	2	2	37683_2	2569
PD45809b	R38	1	G1	PD45809b_lo0007	BFU-E	38	R	DN616870Q	26.671	YES	0	26	0	10.14	37683	2#3	2	3	37683_2	2569
PD45809b	R38	1	H1	PD45809b_lo0008	CFU-GEMM	38	R	DN616870Q	73.655	YES	0.017	26	0.000442	10.43	37683	1#3	1	3	37683_1	2569
PD45809b	R38	1	A2	PD45809b_lo0009	BFU-E	38	R	DN616870Q	4.903	YES	0.084	26	0.002184	6.6	37683	3#2	3	2	37683_3	2569
PD45809b	R38	1	B2	PD45809b_lo0010	CFU-GEMM	38	R	DN616870Q	42.678	YES	0.101	26	0.002626	10.71	37683	1#4	1	4	37683_1	2569
PD45809b	R38	1	C2	PD45809b_lo0011	BFU-E	38	R	DN616870Q	46.896	YES	0.139	26	0.003614	10.91	37683	1#5	1	5	37683_1	2569
PD45809b	R38	1	D2	PD45809b_lo0012	CFU-GEMM	38	R	DN616870Q	7.878	YES	0.008	26	0.000208	8.18	37683	3#3	3	3	37683_3	2569
PD45809b	R38	1	E2	PD45809b_lo0013	BFU-E	38	R	DN616870Q	29.277	YES	0.054	26	0.001404	10.32	37683	2#4	2	4	37683_2	2569
PD45809b	R38	1	F2	PD45809b_lo0014	BFU-E	38	R	DN616870Q	20.358	YES	0.7	26	0.0182	10.03	37682	4#2	4	2	37682_4	2569
PD45809b	R38	1	G2	PD45809b_lo0015	BFU-E	38	R	DN616870Q	54.981	YES	0.217	26	0.005642	13.66	37683	1#6	1	6	37683_1	2569
PD45809b	R38	1	H2	PD45809b_lo0016	BFU-E	38	R	DN616870Q	16.215	YES	0.014	26	0.000364	9.57	37682	4#3	4	3	37682_4	2569
PD45809b	R38	1	A3	PD45809b_lo0017	BFU-E	38	R	DN616870Q	20.061	YES	0.054	26	0.001404	10.6	37682	4#4	4	4	37682_4	2569
PD45809b	R38	1	B3	PD45809b_lo0018	CFU-GM	38	R	DN616870Q	0.255	NO	0.056	26	0.001456	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	C3	PD45809b_lo0019	BFU-E	38	R	DN616870Q	27.635	YES	0.066	26	0.001716	10.18	37683	2#5	2	5	37683_2	2569
PD45809b	R38	1	D3	PD45809b_lo0020	BFU-E	38	R	DN616870Q	8.33	YES	0.026	26	0.000676	7.81	37682	4#5	4	5	37682_4	2569
PD45809b	R38	1	E3	PD45809b_lo0021	BFU-E	38	R	DN616870Q	72.391	YES	0.262	26	0.006812	9.35	37683	1#7	1	7	37683_1	2569
PD45809b	R38	1	F3	PD45809b_lo0022	BFU-E	38	R	DN616870Q	36.389	YES	0.698	26	0.018148	11.99	37683	2#6	2	6	37683_2	2569
PD45809b	R38	1	G3	PD45809b_lo0023	BFU-E	38	R	DN616870Q	60.754	YES	0.237	26	0.006162	11.12	37683	1#8	1	8	37683_1	2569
PD45809b	R38	1	H3	PD45809b_lo0024	BFU-E	38	R	DN616870Q	72.498	YES	0.084	26	0.002184	10.76	37683	1#9	1	9	37683_1	2569
PD45809b	R38	1	A4	PD45809b_lo0025	BFU-E	38	R	DN616870Q	8.13	YES	0.216	26	0.005616	7.85	37683	3#4	3	4	37683_3	2569
PD45809b	R38	1	B4	PD45809b_lo0026	BFU-E	38	R	DN616870Q	35.91	YES	0.056	26	0.001456	10.98	37683	2#7	2	7	37683_2	2569
PD45809b	R38	1	C4	PD45809b_lo0027	BFU-E	38	R	DN616870Q	62.118	YES	0.083	26	0.002158	10.47	37683	1#10	1	10	37683_1	2569
PD45809b	R38	1	D4	PD45809b_lo0028	BFU-E	38	R	DN616870Q	18.723	YES	0.096	26	0.002496	9.24	37682	4#6	4	6	37682_4	2569
PD45809b	R38	1	E4	PD45809b_lo0029	CFU-GEMM	38	R	DN616870Q	2.028	YES	0.041	26	0.001066	2.96	37683	3#5	3	5	37683_3	2569
PD45809b	R38	1	F4	PD45809b_lo0030	BFU-E	38	R	DN616870Q	41.144	YES	0.267	26	0.006942	11.3	37683	2#8	2	8	37683_2	2569
PD45809b	R38	1	G4	PD45809b_lo0031	BFU-E	38	R	DN616870Q	58.791	YES	0.147	26	0.003822	10.69	37683	1#11	1	11	37683_1	2569
PD45809b	R38	1	H4	PD45809b_lo0032	BFU-E	38	R	DN616870Q	44.928	YES	0.251	26	0.006526	12.3	37683	1#12	1	12	37683_1	2569
PD45809b	R38	1	A5	PD45809b_lo0033	BFU-E	38	R	DN616870Q	0.295	NO	0.821	26	0.021346	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	B5	PD45809b_lo0034	BFU-E	38	R	DN616870Q	30.769	YES	0.121	26	0.003146	9.21	37683	2#9	2	9	37683_2	2569
PD45809b	R38	1	C5	PD45809b_lo0035	CFU-GEMM	38	R	DN616870Q	22.269	YES	0.275	26	0.00715	9.28	37682	4#7	4	7	37682_4	2569
PD45809b	R38	1	D5	PD45809b_lo0036	CFU-GEMM	38	R	DN616870Q	15.439	YES	0.096	26	0.002496	8.53	37682	4#8	4	8	37682_4	2569
PD45809b	R38	1	E5	PD45809b_lo0037	BFU-E	38	R	DN616870Q	2.547	YES	0.699	26	0.018174	3.86	37683	3#6	3	6	37683_3	2569
PD45809b	R38	1	F5	PD45809b_lo0038	BFU-E	38	R	DN616870Q	13.507	YES	0.103	26	0.002678	9.87	37682	4#9	4	9	37682_4	2569
PD45809b	R38	1	G5	PD45809b_lo0039	BFU-E	38	R	DN616870Q	0.333	NO	0.108	26	0.002808	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	H5	PD45809b_lo0040	BFU-E	38	R	DN616870Q	21.294	YES	0.079	26	0.002054	10.78	37682	4#10	4	10	37682_4	2569
PD45809b	R38	1	A6	PD45809b_lo0041	BFU-E	38	R	DN616870Q	57.375	YES	0.16	26	0.00416	9.71	37683	1#13	1	13	37683_1	2569
PD45809b	R38	1	B6	PD45809b_lo0042	CFU-GM	38	R	DN616870Q	0.875	NO	0.105	26	0.00273	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	C6	PD45809b_lo0043	BFU-E	38	R	DN616870Q	28.51	YES	0.082	26	0.002132	9.97	37683	2#10	2	10	37683_2	2569
PD45809b	R38	1	D6	PD45809b_lo0044	BFU-E	38	R	DN616870Q	5.862	YES	0.706	26	0.018356	7.06	37683	3#7	3	7	37683_3	2569
PD45809b	R38	1	E6	PD45809b_lo0045	BFU-E	38	R	DN616870Q	56.274	YES	0.333	26	0.008658	10.45	37683	1#14	1	14	37683_1	2569
PD45809b	R38	1	F6	PD45809b_lo0046	BFU-E	38	R	DN616870Q	8.137	YES	0.348	26	0.009048	7.57	37682	4#11	4	11	37682_4	2569
PD45809b	R38	1	G6	PD45809b_lo0047	BFU-E	38	R	DN616870Q	40.061	YES	0.107	26	0.002782	11.98	37683	2#11	2	11	37683_2	2569
PD45809b	R38	1	H6	PD45809b_lo0048	CFU-GEMM	38	R	DN616870Q	34.821	YES	0.113	26	0.002938	10.79	37683	2#12	2	12	37683_2	2569
PD45809b	R38	1	A7	PD45809b_lo0049	BFU-E	38	R	DN616870Q	4.971	YES	0.015	26	0.00039	6.74	37683	3#8	3	8	37683_3	2569
PD45809b	R38	1	B7	PD45809b_lo0050	CFU-GEMM	38	R	DN616870Q	3.462	YES	0.052	26	0.001352	4.78	37683	3#9	3	9	37683_3	2569
PD45809b	R38	1	C7	PD45809b_lo0051	BFU-E	38	R	DN616870Q	19.565	YES	0.202	26	0.005252	9.91	37682	4#12	4	12	37682_4	2569
PD45809b	R38	1	D7	PD45809b_lo0052	BFU-E	38	R	DN616870Q	0.479	NO	0.343	26	0.008918	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	E7	PD45809b_lo0053	BFU-E	38	R	DN616870Q	6.803	YES	0.723	26	0.018798	8.44	37683	3#10	3	10	37683_3	2569
PD45809b	R38	1	F7	PD45809b_lo0054	BFU-E	38	R	DN616870Q	0.195	NO	0.989	26	0.025714	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	G7	PD45809b_lo0055	BFU-E	38	R	DN616870Q	0.454	NO	0.288	26	0.007488	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	H7	PD45809b_lo0056	CFU-GEMM	38	R	DN616870Q	0.318	NO	0.068	26	0.001768	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	A8	PD45809b_lo0057	CFU-GEMM	38	R	DN616870Q	2.743	YES	0.114	26	0.002964	5.71	37683	3#11	3	11	37683_3	2569
PD45809b	R38	1	B8	PD45809b_lo0058	BFU-E	38	R	DN616870Q	77.465	YES	0.248	26	0.006448	9.59	37683	1#15	1	15	37683_1	2569
PD45809b	R38	1	C8	PD45809b_lo0059	BFU-E	38	R	DN616870Q	14.3	YES	0.174	26	0.004524	11.18	37682	4#13	4	13	37682_4	2569
PD45809b	R38	1	D8	PD45809b_lo0060	BFU-E	38	R	DN616870Q	23.005	YES	0.28	26	0.00728	10.11	37682	4#14	4	14	37682_4	2569
PD45809b	R38	1	E8	PD45809b_lo0061	BFU-E	38	R	DN616870Q	8.415	YES	0.446	26	0.011596	6.82	37682	4#15	4	15	37682_4	2569
PD45809b	R38	1	F8	PD45809b_lo0062	BFU-E	38	R	DN616870Q	0.32	NO	0.281	26	0.007306	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	G8	PD45809b_lo0063	BFU-E	38	R	DN616870Q	63.416	YES	0.367	26	0.009542	10.02	37683	1#16	1	16	37683_1	2569
PD45809b	R38	1	H8	PD45809b_lo0064	BFU-E	38	R	DN616870Q	63.283	YES	0.245	26	0.00637	10.56	37683	1#17	1	17	37683_1	2569
PD45809b	R38	1	A9	PD45809b_lo0065	BFU-E	38	R	DN616870Q	56.029	YES	0.342	26	0.008892	10.44	37683	1#18	1	18	37683_1	2569
PD45809b	R38	1	B9	PD45809b_lo0066	BFU-E	38	R	DN616870Q	22.561	YES	0.182	26	0.004732	9.48	37682	4#16	4	16	37682_4	2569
PD45809b	R38	1	C9	PD45809b_lo0067	BFU-E	38	R	DN616870Q	1.151	YES	0.056	26	0.001456	2.38	37683	3#12	3	12	37683_3	2569
PD45809b	R38	1	D9	PD45809b_lo0068	CFU-GEMM	38	R	DN616870Q	19.792	YES	0.22	26	0.00572	10.05	37682	4#17	4	17	37682_4	2569
PD45809b	R38	1	E9	PD45809b_lo0069	CFU-GEMM	38	R	DN616870Q	0.716	NO	0.546	26	0.014196	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	F9	PD45809b_lo0070	BFU-E	38	R	DN616870Q	13.684	YES	0.986	26	0.025636	8.84	37682	4#18	4	18	37682_4	2569
PD45809b	R38	1	G9	PD45809b_lo0071	BFU-E	38	R	DN616870Q	14.958	YES	0.751	26	0.019526	9.44	37682	4#19	4	19	37682_4	2569
PD45809b	R38	1	H9	PD45809b_lo0072	BFU-E	38	R	DN616870Q	0.367	NO	0.27	26	0.00702	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	A10	PD45809b_lo0073	BFU-E	38	R	DN616870Q	25.566	YES	0.182	26	0.004732	9.04	37683	2#13	2	13	37683_2	2569
PD45809b	R38	1	B10	PD45809b_lo0074	CFU-GEMM	38	R	DN616870Q	35.219	YES	0.206	26	0.005356	10.78	37683	2#14	2	14	37683_2	2569
PD45809b	R38	1	C10	PD45809b_lo0075	BFU-E	38	R	DN616870Q	51.099	YES	0.41	26	0.01066	0	NA	NA	NA	NA	NA_NA	2569
PD45809b	R38	1	D10	PD45809b_lo0076	CFU-GEMM	38	R	DN616870Q	21.811	YES	0.165	26	0.00429	9.37	37682	4#20	4	20	37682_4	2569
PD45809b	R38	1	E10	PD45809b_lo0077	CFU-GEMM	38	R	DN616870Q	40.349	YES	0.229	26	0.005954	11.96	37683	2#15	2	15	37683_2	2569
PD45809b	R38	1	F10	PD45809b_lo0078	BFU-E	38	R	DN616870Q	31.441	YES	0.302	26	0.007852	10.85	37683	2#16	2	16	37683_2	2569
PD45809b	R38	1	G10	PD45809b_lo0079	CFU-GEMM	38	R	DN616870Q	24.152	YES	0.258	26	0.006708	10.28	37683	2#17	2	17	37683_2	2569
PD45809b	R38	1	H10	PD45809b_lo0080	BFU-E	38	R	DN616870Q	40.813	YES	0.145	26	0.00377	9.09	37683	2#18	2	18	37683_2	2569
PD45809b	R38	1	A11	PD45809b_lo0081	BFU-E	38	R	DN616870Q	64.724	YES	0.409	26	0.010634	10.73	37683	1#20	1	20	37683_1	2569
PD45809b	R38	1	B11	PD45809b_lo0082	BFU-E	38	R	DN616870Q	4.853	YES	0.125	26	0.00325	6.48	37683	3#13	3	13	37683_3	2569
PD45809b	R38	1	C11	PD45809b_lo0083	BFU-E	38	R	DN616870Q	38.578	YES	0.171	26	0.004446	10.72	37683	2#19	2	19	37683_2	2569
PD45809b	R38	1	D11	PD45809b_lo0084	CFU-GEMM	38	R	DN616870Q	37.528	YES	0.166	26	0.004316	10.32	37683	2#20	2	20	37683_2	2569
PD45809b	R38	1	E11	PD45809b_lo0085	BFU-E	38	R	DN616870Q	41.752	YES	0.192	26	0.004992	10.93	37683	2#21	2	21	37683_2	2569
PD45809b	R38	1	F11	PD45809b_lo0086	CFU-GEMM	38	R	DN616870Q	1.629	YES	0.086	26	0.002236	2.23	37683	3#14	3	14	37683_3	2569
PD45809b	R38	1	G11	PD45809b_lo0087	BFU-E	38	R	DN616870Q	2.062	YES	0.556	26	0.014456	3.54	37683	3#15	3	15	37683_3	2569
PD45809b	R38	1	H11	PD45809b_lo0088	CFU-GEMM	38	R	DN616870Q	61.777	YES	0.351	26	0.009126	9.87	37683	1#21	1	21	37683_1	2569
PD45809b	R38	1	A12	PD45809b_lo0089	BFU-E	38	R	DN616870Q	6.909	YES	0.233	26	0.006058	10.31	37683	3#16	3	16	37683_3	2569
PD45809b	R38	1	B12	PD45809b_lo0090	BFU-E	38	R	DN616870Q	6.763	YES	0.181	26	0.004706	11.11	37683	3#17	3	17	37683_3	2569
PD45809b	R38	1	C12	PD45809b_lo0091	BFU-E	38	R	DN616870Q	3.724	YES	0.492	26	0.012792	5.1	37683	3#18	3	18	37683_3	2569
PD45809b	R38	1	D12	PD45809b_lo0092	CFU-GEMM	38	R	DN616870Q	1.056	YES	0.06	26	0.00156	2.33	37683	3#19	3	19	37683_3	2569
PD45809b	R38	1	E12	PD45809b_lo0093	CFU-GM	38	R	DN616870Q	0.541	NO	0.299	26	0.007774	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	F12	PD45809b_lo0094	BFU-E	38	R	DN616870Q	0.367	NO	0.259	26	0.006734	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	1	G12	PD45809b_lo0095	BFU-E	38	R	DN616870Q	1.588	YES	1.087	26	0.028262	2.46	37683	3#20	3	20	37683_3	2569
PD45809b	R38	1	H12	PD45809b_lo0096	BFU-E	38	R	DN616870Q	0.174	NO	0.132	26	0.003432	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	A1	PD45809b_lo0097	CFU-GEMM	38	R	DN616871R	28.284	YES	0.183	26	0.004758	9.66	37882	1#1	1	1	37882_1	2569
PD45809b	R38	2	B1	PD45809b_lo0098	BFU-E	38	R	DN616871R	56.758	YES	0.196	26	0.005096	13.18	37882	1#2	1	2	37882_1	2569
PD45809b	R38	2	C1	PD45809b_lo0099	BFU-E	38	R	DN616871R	45.358	YES	0.175	26	0.00455	13.68	37882	1#3	1	3	37882_1	2569
PD45809b	R38	2	D1	PD45809b_lo0100	BFU-E	38	R	DN616871R	44.475	YES	0.013	26	0.000338	11.08	37882	1#4	1	4	37882_1	2569
PD45809b	R38	2	E1	PD45809b_lo0101	BFU-E	38	R	DN616871R	71.125	YES	0.067	26	0.001742	12.94	37882	1#5	1	5	37882_1	2569
PD45809b	R38	2	F1	PD45809b_lo0102	BFU-E	38	R	DN616871R	48.718	YES	0.045	26	0.00117	11.06	37882	1#6	1	6	37882_1	2569
PD45809b	R38	2	G1	PD45809b_lo0103	BFU-E	38	R	DN616871R	0.404	NO	0.041	26	0.001066	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	H1	PD45809b_lo0104	CFU-GM	38	R	DN616871R	0.251	NO	0	26	0	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	A2	PD45809b_lo0105	BFU-E	38	R	DN616871R	26.987	YES	0.175	26	0.00455	9.85	37882	1#7	1	7	37882_1	2569
PD45809b	R38	2	B2	PD45809b_lo0106	BFU-E	38	R	DN616871R	1.944	YES	0	26	0	2.57	37882	2#1	2	1	37882_2	2569
PD45809b	R38	2	C2	PD45809b_lo0107	BFU-E	38	R	DN616871R	12.091	YES	0.001	26	2.6E-05	8.79	37882	3#1	3	1	37882_3	2569
PD45809b	R38	2	D2	PD45809b_lo0108	BFU-E	38	R	DN616871R	0.14	NO	0.007	26	0.000182	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	E2	PD45809b_lo0109	CFU-GM	38	R	DN616871R	16.305	YES	0.004	26	0.000104	9.4	37882	1#8	1	8	37882_1	2569
PD45809b	R38	2	F2	PD45809b_lo0110	CFU-GEMM	38	R	DN616871R	3.64	YES	0.009	26	0.000234	4.6	37882	3#2	3	2	37882_3	2569
PD45809b	R38	2	G2	PD45809b_lo0111	BFU-E	38	R	DN616871R	0.262	NO	0.014	26	0.000364	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	H2	PD45809b_lo0112	BFU-E	38	R	DN616871R	0.358	NO	0.113	26	0.002938	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	A3	PD45809b_lo0113	BFU-E	38	R	DN616871R	20.178	YES	0.033	26	0.000858	9.25	37882	1#9	1	9	37882_1	2569
PD45809b	R38	2	B3	PD45809b_lo0114	BFU-E	38	R	DN616871R	2.489	YES	0.004	26	0.000104	3.67	37882	2#2	2	2	37882_2	2569
PD45809b	R38	2	C3	PD45809b_lo0115	BFU-E	38	R	DN616871R	0.25	NO	0	26	0	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	D3	PD45809b_lo0116	BFU-E	38	R	DN616871R	26.592	YES	0.004	26	0.000104	10.73	37882	1#10	1	10	37882_1	2569
PD45809b	R38	2	E3	PD45809b_lo0117	CFU-GEMM	38	R	DN616871R	25.721	YES	0.023	26	0.000598	10.7	37882	1#11	1	11	37882_1	2569
PD45809b	R38	2	F3	PD45809b_lo0118	BFU-E	38	R	DN616871R	0.487	NO	0	26	0	NA	NA	NA	NA	NA	NA	NA
PD45809b	R38	2	G3	PD45809b_lo0119	BFU-E	38	R	DN616871R	3.849	YES	0.063	26	0.001638	5.58	37882	3#3	3	3	37882_3	2569
PD45809b	R38	2	H3	PD45809b_lo0120	BFU-E	38	R	DN616871R	3.554	YES	0	26	0	5.08	37882	3#4	3	4	37882_3	2569
PD45809b	R38	2	A4	PD45809b_lo0121	BFU-E	38	R	DN616871R	1.715	YES	0.009	26	0.000234	2.37	37882	2#3	2	3	37882_2	2569
