x	y	id	donor	loss_of_Y
37.5262991801431	0.163901707818237	PD45804b_lo0008	PD45804	NA
37.8989927288418	0.151564657931081	PD45804b_lo0012	PD45804	NA
57.3830689568561	0.24113248223128	PD45804b_lo0015	PD45804	NA
31.6424090783211	0.12617475662748	PD45804b_lo0016	PD45804	NA
40.3608110980157	0.168811264189713	PD45804b_lo0019	PD45804	NA
43.0790617694225	0.177645097180584	PD45804b_lo0020	PD45804	NA
49.7916610313581	0.208289823828612	PD45804b_lo0022	PD45804	NA
37.5917460440134	0.150789908040556	PD45804b_lo0023	PD45804	NA
37.6509811877298	0.162183784147944	PD45804b_lo0024	PD45804	NA
42.0434466191369	0.172499747364166	PD45804b_lo0025	PD45804	NA
42.3168106085489	0.16812072624381	PD45804b_lo0026	PD45804	NA
40.5259900432148	0.164188028429953	PD45804b_lo0028	PD45804	NA
55.5953107792183	0.24446727523832	PD45804b_lo0032	PD45804	NA
37.9004192669591	0.153728904907872	PD45804b_lo0038	PD45804	NA
44.464658564703	0.179514602351197	PD45804b_lo0042	PD45804	NA
48.6116563943042	0.199430727254354	PD45804b_lo0046	PD45804	NA
25.8762679444326	0.104271229831239	PD45804b_lo0047	PD45804	NA
45.372303907362	0.205047663960656	PD45804b_lo0049	PD45804	NA
36.6218096102943	0.14773301445077	PD45804b_lo0052	PD45804	NA
27.3956244243935	0.106637585475124	PD45804b_lo0053	PD45804	NA
27.6902737793922	0.109728163842759	PD45804b_lo0054	PD45804	NA
38.5072647178159	0.163977498568397	PD45804b_lo0055	PD45804	NA
37.603615613991	0.165375416849126	PD45804b_lo0056	PD45804	NA
36.7052089572425	0.15614578771853	PD45804b_lo0062	PD45804	NA
34.3115134184748	0.131572742277765	PD45804b_lo0063	PD45804	NA
31.205041508073	0.131766429750396	PD45804b_lo0070	PD45804	NA
37.3874387361452	0.152499410516388	PD45804b_lo0074	PD45804	NA
38.264502064133	0.16228483848149	PD45804b_lo0076	PD45804	NA
33.4807208042712	0.136768619260956	PD45804b_lo0078	PD45804	NA
66.6578691449144	0.310716812072624	PD45804b_lo0079	PD45804	NA
39.2165310972429	0.162150099370095	PD45804b_lo0081	PD45804	NA
37.9056069710377	0.162806952538148	PD45804b_lo0083	PD45804	NA
36.8426621841812	0.159202681308317	PD45804b_lo0089	PD45804	NA
61.7033412549671	0.3012261259137	PD45804b_lo0090	PD45804	NA
30.6131602166535	0.133501195809614	PD45804b_lo0092	PD45804	NA
31.6543108500621	0.129256913800653	PD45805b_lo0076	PD45805	NA
34.8301421385835	0.142057129383232	PD45805b_lo0079	PD45805	NA
36.5255263378223	0.149215144676121	PD45805b_lo0080	PD45805	NA
33.6314250568361	0.132431704112911	PD45805b_lo0081	PD45805	NA
43.4070077477443	0.167169131269579	PD45805b_lo0083	PD45805	NA
32.1756702797045	0.122048371340991	PD45805b_lo0084	PD45805	NA
36.9203940207766	0.141779229965978	PD45805b_lo0086	PD45805	NA
37.9724739326725	0.148541449119143	PD45805b_lo0089	PD45805	NA
31.7904663459371	0.122301007174858	PD45805b_lo0090	PD45805	NA
34.8420117085612	0.138680230403881	PD45805b_lo0092	PD45805	NA
40.5055580243574	0.151716239431401	PD45805b_lo0093	PD45805	NA
34.9838991183157	0.14705089769933	PD45805b_lo0094	PD45805	NA
35.9164589652929	0.259819112742951	PD45805b_lo0095	PD45805	NA
36.4065955651731	0.146090881530636	PD45805b_lo0096	PD45805	NA
48.6419002904599	0.194361168188096	PD45805b_lo0097	PD45805	NA
38.0653373778748	0.162158520564557	PD45805b_lo0098	PD45805	NA
45.6005306850603	0.195144339273083	PD45805b_lo0099	PD45805	NA
46.443666235163	0.190849530097349	PD45805b_lo0101	PD45805	NA
45.977774342923	0.198083336140398	PD45805b_lo0102	PD45805	NA
43.7786225373701	0.182638865496682	PD45805b_lo0103	PD45805	NA
52.3373231318147	0.235347121635733	PD45805b_lo0104	PD45805	NA
43.4770755646579	0.187354734395527	PD45805b_lo0105	PD45805	NA
40.2166148218276	0.171270252972682	PD45805b_lo0106	PD45805	NA
30.828789664522	0.121290463839391	PD45805b_lo0107	PD45805	NA
40.6997571987042	0.159564792670192	PD45805b_lo0108	PD45805	NA
39.5848419859472	0.153956277158352	PD45805b_lo0109	PD45805	NA
44.8747222597909	0.18444942230606	PD45805b_lo0110	PD45805	NA
39.1579271080884	0.17383871728366	PD45805b_lo0111	PD45805	NA
44.8293564155573	0.197190689527403	PD45805b_lo0112	PD45805	NA
42.2441408891551	0.156962643581366	PD45805b_lo0113	PD45805	NA
45.5315255263378	0.19074005456934	PD45805b_lo0114	PD45805	NA
36.392178835713	0.140953952908681	PD45805b_lo0115	PD45805	NA
30.5502991543817	0.116785124802102	PD45805b_lo0116	PD45805	NA
39.4986185443515	0.158318455889783	PD45805b_lo0117	PD45805	NA
42.6926921318211	0.170520766665544	PD45805b_lo0118	PD45805	NA
43.0745470821982	0.170579715026779	PD45805b_lo0119	PD45805	NA
35.7063714409001	0.137366524067774	PD45805b_lo0120	PD45805	NA
35.9864140760348	0.138082325597063	PD45805b_lo0121	PD45805	NA
41.3548441112635	0.175539798565028	PD45805b_lo0124	PD45805	NA
48.2481564490472	0.206555057769394	PD45805b_lo0126	PD45805	NA
36.5332998434994	0.14500454744501	PD45805b_lo0127	PD45805	NA
58.5360015714461	0.247827331828747	PD45805b_lo0128	PD45805	NA
41.2541169954467	0.161291137534948	PD45805b_lo0129	PD45805	NA
40.0095027403701	0.165324889682353	PD45805b_lo0131	PD45805	NA
43.9893283356197	0.178588270960353	PD45805b_lo0132	PD45805	NA
32.7563421372954	0.141804493549365	PD45805b_lo0133	PD45805	NA
40.9370680938488	0.166478593323677	PD45805b_lo0135	PD45805	NA
26.6385416465406	0.105029137332839	PD45805b_lo0136	PD45805	NA
45.4519388681724	0.188584228787011	PD45805b_lo0137	PD45805	NA
55.5882714737459	0.232189173712399	PD45805b_lo0138	PD45805	NA
43.041736705502	0.183497827331829	PD45805b_lo0140	PD45805	NA
34.0050427961435	0.138916023848823	PD45805b_lo0141	PD45805	NA
38.9081605708729	0.150570956984539	PD45805b_lo0143	PD45805	NA
41.8117549317001	0.169796543941793	PD45805b_lo0144	PD45805	NA
49.1684796259443	0.206470845824772	PD45805b_lo0145	PD45805	NA
37.5305079506154	0.147076161282716	PD45805b_lo0146	PD45805	NA
43.4055844298034	0.167278606797588	PD45805b_lo0147	PD45805	NA
49.3526125290621	0.211700407585812	PD45805b_lo0149	PD45805	NA
38.1933748092045	0.152440462155152	PD45805b_lo0152	PD45805	NA
36.449114773525	0.149619362010308	PD45805b_lo0153	PD45805	NA
40.8528862440507	0.173030282615286	PD45805b_lo0154	PD45805	NA
33.9264930347586	0.138166537541685	PD45805b_lo0155	PD45805	NA
30.3992020403037	0.123842085761444	PD45805b_lo0156	PD45805	NA
50.4737201409149	0.204416074375989	PD45805b_lo0157	PD45805	NA
30.9506991002827	0.126082123488396	PD45805b_lo0158	PD45805	NA
42.234963386595	0.180701990770371	PD45805b_lo0159	PD45805	NA
36.3746288746772	0.147817226395392	PD45805b_lo0160	PD45805	NA
31.6343103348339	0.120439923198706	PD45805b_lo0162	PD45805	NA
39.2266875334093	0.150815171623943	PD45805b_lo0163	PD45805	NA
45.5082887338911	0.1908158453195	PD45805b_lo0166	PD45805	NA
41.2752606732745	0.159851113281908	PD45805b_lo0167	PD45805	NA
39.5307011611956	0.160886920200761	PD45805b_lo0168	PD45805	NA
36.6530807427015	0.14697510694917	PD45805b_lo0170	PD45805	NA
39.4704194601696	0.159042678613535	PD45805b_lo0171	PD45805	NA
38.3151039150904	0.156263684441001	PD45805b_lo0172	PD45805	NA
30.0350677203084	0.123126284232155	PD45805b_lo0173	PD45805	NA
41.3070760154826	0.167413345908984	PD45805b_lo0174	PD45805	NA
44.0420877047227	0.190647421430256	PD45805b_lo0175	PD45805	NA
36.8514919076969	0.159455317142183	PD45805b_lo0176	PD45805	NA
33.8100031557728	0.139648667767036	PD45805b_lo0178	PD45805	NA
54.4087756245532	0.242505136928622	PD45805b_lo0179	PD45805	NA
37.0717229875508	0.15212887796005	PD45805b_lo0180	PD45805	NA
47.3860766015547	0.190537945902247	PD45805b_lo0181	PD45805	NA
33.4363982971708	0.131682217805774	PD45805b_lo0182	PD45805	NA
40.6511099947833	0.176634553845117	PD45805b_lo0183	PD45805	NA
37.7475864778355	0.14803617745141	PD45805b_lo0184	PD45805	NA
47.3675187253254	0.197022265638158	PD45805b_lo0185	PD45805	NA
34.7755279479104	0.140970795297605	PD45805b_lo0186	PD45805	NA
43.4851260055001	0.176255600094317	PD45805b_lo0187	PD45805	NA
27.2935770362785	0.114713510964395	PD45805b_lo0188	PD45805	NA
30.7760753778877	0.125012631791693	PD45805b_lo0189	PD45805	NA
54.165188605728	0.236559773638293	PD45805b_lo0190	PD45805	NA
44.4955207347154	0.207397177215616	PD45805b_lo0191	PD45805	NA
51.565234332232	0.229300704011857	PD45805b_lo0192	PD45805	NA
37.9065665835861	0.141467645770876	PD45805b_lo0193	PD45805	NA
33.8901533447972	0.130856940748476	PD45805b_lo0194	PD45805	NA
29.9560510333546	0.135311752618991	PD45805b_lo0196	PD45805	NA
25.9764218688615	0.113761915990164	PD45805b_lo0197	PD45805	NA
30.7572341261407	0.12162731161788	PD45805b_lo0198	PD45805	NA
42.3389783024518	0.163059588372015	PD45805b_lo0199	PD45805	NA
34.1473359481165	0.133627513726547	PD45805b_lo0200	PD45805	NA
30.8856805198653	0.130932731498636	PD45805b_lo0201	PD45805	NA
28.6738863020139	0.104077542358608	PD45805b_lo0203	PD45805	NA
28.7623574266927	0.107757604338599	PD45805b_lo0204	PD45805	NA
23.096254290885	0.0839340452049719	PD45805b_lo0205	PD45805	NA
34.732171493711	0.127058982046013	PD45805b_lo0206	PD45805	NA
41.1587289319963	0.161156398423552	PD45805b_lo0208	PD45805	NA
43.6931848188007	0.170099706942433	PD45805b_lo0209	PD45805	NA
36.9942326641807	0.140280257351703	PD45805b_lo0210	PD45805	NA
29.422023430003	0.109054468285782	PD45805b_lo0211	PD45805	NA
30.9317998853617	0.114157712129888	PD45805b_lo0213	PD45805	NA
30.0620495778349	0.122132583285613	PD45805b_lo0214	PD45805	NA
29.4729311977124	0.11806514636036	PD45805b_lo0215	PD45805	NA
46.7581261149861	0.190158992151447	PD45805b_lo0218	PD45805	NA
31.1412594753689	0.121644154006804	PD45805b_lo0219	PD45805	NA
25.8676475323789	0.10658705830835	PD45805b_lo0221	PD45805	NA
42.4245319473694	0.179304072489642	PD45805b_lo0224	PD45805	NA
44.976512033799	0.176685081011891	PD45805b_lo0225	PD45805	NA
27.7683662757373	0.102485936605248	PD45805b_lo0226	PD45805	NA
25.6058246549581	0.0969111058712568	PD45805b_lo0227	PD45805	NA
39.1440449279003	0.160491124061037	PD45805b_lo0229	PD45805	NA
41.8069472084291	0.163455384511739	PD45805b_lo0230	PD45805	NA
38.8390362656259	0.150486745039916	PD45805b_lo0231	PD45805	NA
39.4133740363622	0.157350018526628	PD45805b_lo0232	PD45805	NA
35.1460800793451	0.142495031495267	PD45805b_lo0233	PD45805	NA
38.9490374892929	0.157333176137703	PD45805b_lo0235	PD45805	NA
25.8973439985574	0.0985363964024657	PD45805b_lo0236	PD45805	NA
34.3450869769629	0.146680365142992	PD45805b_lo0237	PD45805	NA
33.3573558488063	0.127286354296493	PD45805b_lo0239	PD45805	NA
35.9130938810209	0.157931080944521	PD45805b_lo0240	PD45805	NA
26.2258728287961	0.100363795600768	PD45805b_lo0242	PD45805	NA
34.811716289584	0.150756223262708	PD45805b_lo0245	PD45805	NA
28.6422416291516	0.106713376225284	PD45805b_lo0246	PD45805	NA
34.7512703595649	0.132061171556574	PD45805b_lo0247	PD45805	NA
42.5807072795306	0.16243641998181	PD45805b_lo0248	PD45805	NA
26.8738399314746	0.108288139589719	PD45805b_lo0251	PD45805	NA
26.822928943589	0.104860713443595	PD45805b_lo0252	PD45805	NA
40.2534826207083	0.161627985313437	PD45805b_lo0255	PD45805	NA
36.1259829588268	0.136212820426449	PD45805b_lo0257	PD45805	NA
33.3602153653934	0.143084515107623	PD45805b_lo0258	PD45805	NA
31.9496461026206	0.123656819483276	PD45805b_lo0259	PD45805	NA
37.2200571903317	0.148448815980059	PD45805b_lo0260	PD45805	NA
34.4193217020564	0.131547478694378	PD45805b_lo0261	PD45805	NA
28.7081747396487	0.118772526695186	PD45805b_lo0262	PD45805	NA
40.4232953996561	0.160642705561357	PD45805b_lo0263	PD45805	NA
33.6618460626904	0.128667430188298	PD45805b_lo0264	PD45805	NA
36.0297608697052	0.135480176508236	PD45805b_lo0265	PD45805	NA
42.6207759336901	0.163665914373295	PD45805b_lo0266	PD45805	NA
33.7110664579992	0.131151682554654	PD45805b_lo0267	PD45805	NA
25.6153660374442	0.0977700677064035	PD45805b_lo0268	PD45805	NA
32.793113330886	0.133888570754876	PD45805b_lo0269	PD45805	NA
39.2490999607138	0.158133189611615	PD45805b_lo0270	PD45805	NA
34.3388913576907	0.146933000976859	PD45805b_lo0271	PD45805	NA
29.9664715239807	0.122604170175498	PD45805b_lo0272	PD45805	NA
16.8547024235047	5.03345740559841	PD45794b_lo0289	PD45794	NO
18.404586175139	5.58912992218816	PD45794b_lo0290	PD45794	NO
9.79811748491347	3.03258160137434	PD45794b_lo0292	PD45794	NO
21.7188528443818	6.55525145686664	PD45794b_lo0293	PD45794	NO
26.2105544499617	7.87416209115101	PD45794b_lo0294	PD45794	NO
29.566448338711	8.98853875433691	PD45794b_lo0295	PD45794	NO
28.9668933670808	8.81468319466433	PD45794b_lo0296	PD45794	NO
14.6426666924281	4.44715700474955	PD45794b_lo0297	PD45794	NO
17.5357278564574	5.3124599993263	PD45794b_lo0298	PD45794	NO
14.9981870407223	4.4871155724728	PD45794b_lo0299	PD45794	NO
21.6683572592435	6.49457675076633	PD45794b_lo0300	PD45794	NO
22.9436404737523	6.80171455519251	PD45794b_lo0301	PD45794	NO
13.6610377984298	3.98801664028026	PD45794b_lo0302	PD45794	NO
17.8487515376342	5.32151278337319	PD45794b_lo0303	PD45794	NO
25.8012893586053	7.70940142149762	PD45794b_lo0304	PD45794	NO
24.051754674086	7.24584835113012	PD45794b_lo0306	PD45794	NO
13.5025374989534	4.09857008118031	PD45794b_lo0307	PD45794	NO
28.0491398909004	8.46797419746017	PD45794b_lo0308	PD45794	NO
14.4604562345834	4.29236702933944	PD45794b_lo0309	PD45794	NO
28.5122720920198	8.67751035806919	PD45794b_lo0310	PD45794	NO
25.3033309504028	7.68650419375484	PD45794b_lo0311	PD45794	NO
18.8700980865712	5.66522383534881	PD45794b_lo0313	PD45794	NO
21.6891563782033	6.55839256240105	PD45794b_lo0314	PD45794	NO
22.417998209582	6.81411897463536	PD45794b_lo0315	PD45794	NO
11.4596415299702	3.44963283592145	PD45794b_lo0316	PD45794	NO
14.374187710519	4.28168053356688	PD45794b_lo0317	PD45794	NO
24.2463531502985	7.24613467174184	PD45794b_lo0318	PD45794	NO
30.638364536842	9.20849193249571	PD45794b_lo0320	PD45794	NO
20.7515118727902	6.15923636608617	PD45794b_lo0323	PD45794	NO
24.5576926792511	7.4326136019133	PD45794b_lo0324	PD45794	NO
26.0115507725203	7.6654933135716	PD45794b_lo0332	PD45794	NO
26.0032298368659	7.84653215212046	PD45794b_lo0336	PD45794	NO
18.3550856244888	5.42963249907367	PD45794b_lo0341	PD45794	NO
27.956447115044	8.63271802472463	PD45794b_lo0342	PD45794	NO
23.7597812856232	7.0497776804662	PD45794b_lo0343	PD45794	NO
15.4747795789297	4.74002088456227	PD45794b_lo0347	PD45794	NO
18.2648691642354	5.27907838447805	PD45794b_lo0348	PD45794	NO
16.2543520683193	4.67116919863914	PD45794b_lo0349	PD45794	NO
22.4254013949804	7.00224003772695	PD45794b_lo0350	PD45794	NO
24.1546232071668	7.21606258631724	PD45794b_lo0351	PD45794	NO
20.9584726059599	6.18759894903493	PD45794b_lo0352	PD45794	NO
12.2518499913055	3.60656179472496	PD45794b_lo0353	PD45794	NO
21.9625847711421	6.61951359180786	PD45794b_lo0354	PD45794	NO
15.5077735056772	4.53618587260417	PD45794b_lo0357	PD45794	NO
11.4974528405175	3.38755179034594	PD45794b_lo0358	PD45794	NO
21.9629261098338	6.72822279112069	PD45794b_lo0361	PD45794	NO
30.115163166335	9.02945733822885	PD45794b_lo0362	PD45794	NO
22.2035537866054	6.59585845656348	PD45794b_lo0365	PD45794	NO
21.9685356570126	6.73155758412773	PD45794b_lo0367	PD45794	NO
20.4014593839159	6.10696601205915	PD45794b_lo0368	PD45794	NO
23.9485158207263	7.13095799508202	PD45794b_lo0369	PD45794	NO
11.9014207417998	3.6053491427224	PD45794b_lo0370	PD45794	NO
28.8844214309176	8.67016707649813	PD45794b_lo0371	PD45794	NO
24.8750024151323	7.46698049651363	PD45794b_lo0372	PD45794	NO
25.3310792098975	7.69634857008118	PD45794b_lo0374	PD45794	NO
23.8919856251328	7.39742143025567	PD45794b_lo0375	PD45794	NO
29.5957616039054	8.78687641055007	PD45794b_lo0376	PD45794	NO
21.8334557000341	6.37785899551992	PD45794b_lo0377	PD45794	NO
21.9016654752014	6.9860460807761	PD45794b_lo0379	PD45794	NO
20.5137018503133	6.18374204197123	PD45794b_lo0384	PD45794	NO
33.9991917357395	0.137029676289285	PD45804b_lo0002	PD45804	NA
67.7518049088368	0.290927005086401	PD45804b_lo0014	PD45804	NA
40.520380496036	0.166705965574157	PD45804b_lo0018	PD45804	NA
75.1890726536185	0.361985043958635	PD45804b_lo0021	PD45804	NA
44.1219351971714	0.171885000168424	PD45804b_lo0027	PD45804	NA
30.9747860192824	0.126427392461347	PD45804b_lo0029	PD45804	NA
42.7951967849759	0.175287162731162	PD45804b_lo0030	PD45804	NA
37.5543984388585	0.154907872132583	PD45804b_lo0031	PD45804	NA
36.7831823070631	0.158310034695321	PD45804b_lo0035	PD45804	NA
41.6102620579503	0.171379728500691	PD45804b_lo0037	PD45804	NA
41.4787564967058	0.178807222016371	PD45804b_lo0039	PD45804	NA
44.1913654191704	0.176996665206993	PD45804b_lo0040	PD45804	NA
42.8391811735611	0.18179674605046	PD45804b_lo0041	PD45804	NA
72.3624308467132	0.328477111193452	PD45804b_lo0043	PD45804	NA
43.4945385809327	0.177577727624886	PD45804b_lo0044	PD45804	NA
37.774185134378	0.155051032438441	PD45804b_lo0045	PD45804	NA
32.9372162219603	0.136625458955098	PD45804b_lo0048	PD45804	NA
42.8953249479942	0.186133661198504	PD45804b_lo0058	PD45804	NA
46.8018013666428	0.205392932933607	PD45804b_lo0059	PD45804	NA
38.1528810917686	0.165644895071917	PD45804b_lo0061	PD45804	NA
57.6326455036678	0.249351568026409	PD45804b_lo0064	PD45804	NA
37.3087279659434	0.151547815542156	PD45804b_lo0067	PD45804	NA
76.0869640821531	0.347205847677435	PD45804b_lo0068	PD45804	NA
46.0918845115959	0.198285444807491	PD45804b_lo0071	PD45804	NA
42.9091974676533	0.173518711894095	PD45804b_lo0072	PD45804	NA
49.8585537544036	0.207009802270354	PD45804b_lo0075	PD45804	NA
71.9215178623181	0.33953413952235	PD45804b_lo0082	PD45804	NA
45.3444976846932	0.18505574830734	PD45804b_lo0085	PD45804	NA
37.2596041759247	0.157830026610975	PD45804b_lo0086	PD45804	NA
32.1328741361877	0.126200020210867	PD45804b_lo0087	PD45804	NA
88.9407970580469	0.434078889749722	PD45804b_lo0088	PD45804	NA
71.8333977368601	0.332755077980261	PD45804b_lo0093	PD45804	NA
43.2268936246949	0.188171590258362	PD45804b_lo0094	PD45804	NA
40.2427304519195	0.186588405699464	PD45804b_lo0095	PD45804	NA
40.7589698011863	0.182386229662815	PD45804b_lo0096	PD45804	NA
40.2220698005423	0.154360494492539	PD45806b_lo0001	PD45806	NA
32.9193506836434	0.120136760198066	PD45806b_lo0002	PD45806	NA
35.4504286054704	0.138141273958298	PD45806b_lo0003	PD45806	NA
32.2571149796163	0.118048303971435	PD45806b_lo0004	PD45806	NA
30.8244198852329	0.118966214167818	PD45806b_lo0005	PD45806	NA
33.879082378551	0.130351669080742	PD45806b_lo0006	PD45806	NA
33.0643487837394	0.128574797049213	PD45806b_lo0008	PD45806	NA
31.8754532398194	0.121997844174218	PD45806b_lo0009	PD45806	NA
39.0283890745857	0.144044531276316	PD45806b_lo0010	PD45806	NA
32.1921930044889	0.124153669956547	PD45806b_lo0011	PD45806	NA
33.9441782432006	0.127480041769125	PD45806b_lo0012	PD45806	NA
35.7756374339059	0.137021255094823	PD45806b_lo0013	PD45806	NA
37.2855813384341	0.138545491292485	PD45806b_lo0015	PD45806	NA
38.6786328419344	0.147564590561525	PD45806b_lo0016	PD45806	NA
34.1095181972165	0.128768484521845	PD45806b_lo0017	PD45806	NA
35.7639675148611	0.13663388014956	PD45806b_lo0018	PD45806	NA
31.7926496254935	0.120507292754404	PD45806b_lo0019	PD45806	NA
38.0856792317947	0.143985582915081	PD45806b_lo0020	PD45806	NA
38.5114026444088	0.144541381749587	PD45806b_lo0022	PD45806	NA
42.3991827192457	0.161055344090006	PD45806b_lo0023	PD45806	NA
34.6575052649883	0.129223229022805	PD45806b_lo0024	PD45806	NA
30.5611092863445	0.115277730993364	PD45806b_lo0025	PD45806	NA
33.1853469095968	0.117357766025533	PD45806b_lo0026	PD45806	NA
39.5658848078521	0.150141476066965	PD45806b_lo0027	PD45806	NA
38.1561044882818	0.145728770168761	PD45806b_lo0029	PD45806	NA
42.6723341770195	0.165611210294068	PD45806b_lo0030	PD45806	NA
35.3143600543566	0.136381244315694	PD45806b_lo0031	PD45806	NA
42.360163842572	0.168979688078957	PD45806b_lo0033	PD45806	NA
43.0815863876706	0.168247044160744	PD45806b_lo0034	PD45806	NA
36.1116370732461	0.137299154512076	PD45806b_lo0036	PD45806	NA
36.3115874825305	0.137181257789605	PD45806b_lo0037	PD45806	NA
42.7392558816521	0.161190083201401	PD45806b_lo0038	PD45806	NA
23.9244739841954	0.0938373698925456	PD45806b_lo0039	PD45806	NA
37.5208281005468	0.145012968639472	PD45806b_lo0040	PD45806	NA
35.7343096907987	0.135337016202378	PD45806b_lo0041	PD45806	NA
30.9505477519949	0.115294573382289	PD45806b_lo0043	PD45806	NA
36.1629377024686	0.134654899450938	PD45806b_lo0044	PD45806	NA
42.4702681118818	0.158402667834406	PD45806b_lo0045	PD45806	NA
30.7832080684738	0.11624616835652	PD45806b_lo0046	PD45806	NA
38.0637852528805	0.146739313504227	PD45806b_lo0047	PD45806	NA
40.1884028569404	0.160937447367535	PD45806b_lo0048	PD45806	NA
34.2271093765095	0.123025229898609	PD45806b_lo0050	PD45806	NA
35.2312988259237	0.13837706740324	PD45806b_lo0051	PD45806	NA
33.441170598502	0.125298952403409	PD45806b_lo0052	PD45806	NA
36.6055155180298	0.141998181021996	PD45806b_lo0053	PD45806	NA
39.4433248964713	0.151556236736619	PD45806b_lo0054	PD45806	NA
41.8320130610352	0.15826792872301	PD45806b_lo0055	PD45806	NA
35.6805939293236	0.132549600835383	PD45806b_lo0057	PD45806	NA
33.2010517095916	0.126385286489036	PD45806b_lo0058	PD45806	NA
36.4088818903723	0.136617037760636	PD45806b_lo0059	PD45806	NA
35.0598469772205	0.132600128002156	PD45806b_lo0061	PD45806	NA
33.9133482749515	0.132431704112911	PD45806b_lo0062	PD45806	NA
34.8514790269915	0.137214942567454	PD45806b_lo0064	PD45806	NA
28.748336778922	0.105787044834439	PD45806b_lo0065	PD45806	NA
31.4096547326932	0.115783002661097	PD45806b_lo0066	PD45806	NA
38.5018677022754	0.145012968639472	PD45806b_lo0067	PD45806	NA
32.2791120041733	0.12685687337892	PD45806b_lo0068	PD45806	NA
37.3008417540945	0.145644558224139	PD45806b_lo0069	PD45806	NA
40.2221857268904	0.154444706437161	PD45806b_lo0071	PD45806	NA
40.0820822948265	0.156162630107454	PD45806b_lo0072	PD45806	NA
34.6583618318939	0.133383299087143	PD45806b_lo0073	PD45806	NA
37.8145822465238	0.143084515107623	PD45806b_lo0074	PD45806	NA
32.5225090325946	0.123261023343551	PD45806b_lo0075	PD45806	NA
33.6339979777293	0.126713713073062	PD45806b_lo0076	PD45806	NA
39.6099271596113	0.152996260989659	PD45806b_lo0078	PD45806	NA
37.1344681234744	0.140810792602823	PD45806b_lo0079	PD45806	NA
36.6983854035847	0.1388318119042	PD45806b_lo0080	PD45806	NA
35.1679676179068	0.133425405059454	PD45806b_lo0082	PD45806	NA
31.810167384766	0.11586721460572	PD45806b_lo0083	PD45806	NA
36.2542747840872	0.139134974904841	PD45806b_lo0085	PD45806	NA
31.7556948818517	0.11541247010476	PD45806b_lo0086	PD45806	NA
35.514931957674	0.135505440091623	PD45806b_lo0087	PD45806	NA
46.3429874219912	0.179733553407215	PD45806b_lo0088	PD45806	NA
33.1782013383053	0.128507427493516	PD45806b_lo0089	PD45806	NA
38.7127441698707	0.150124633678041	PD45806b_lo0090	PD45806	NA
38.1146028556524	0.143732947081214	PD45806b_lo0091	PD45806	NA
30.724236979217	0.115378785326911	PD45806b_lo0093	PD45806	NA
35.1062336173529	0.137602317512716	PD45806b_lo0094	PD45806	NA
39.3630620012752	0.152617307238859	PD45806b_lo0095	PD45806	NA
45.3498560581177	0.176584026678344	PD45806b_lo0096	PD45806	NA
31.8922335787108	0.127244248324182	PD45806b_lo0097	PD45806	NA
32.9927771444764	0.124650520429818	PD45806b_lo0098	PD45806	NA
29.4729054363017	0.117644086637249	PD45806b_lo0099	PD45806	NA
28.0171538793464	0.105845993195675	PD45806b_lo0101	PD45806	NA
37.3989476463731	0.145669821807525	PD45806b_lo0102	PD45806	NA
31.7637775244572	0.12526526762556	PD45806b_lo0103	PD45806	NA
40.640132413651	0.154672078687641	PD45806b_lo0104	PD45806	NA
29.2573725937232	0.118031461582511	PD45806b_lo0106	PD45806	NA
32.5865969820507	0.126410550072422	PD45806b_lo0107	PD45806	NA
35.0099213632939	0.128541112271365	PD45806b_lo0108	PD45806	NA
37.2052218379478	0.145560346279516	PD45806b_lo0109	PD45806	NA
34.7580230693433	0.136313874759996	PD45806b_lo0110	PD45806	NA
34.6161453201177	0.133534880587463	PD45806b_lo0111	PD45806	NA
33.67490065756	0.129568497995756	PD45806b_lo0113	PD45806	NA
36.6778116969685	0.142444504328494	PD45806b_lo0114	PD45806	NA
34.5943028640248	0.127101088018325	PD45806b_lo0115	PD45806	NA
35.8703621410308	0.134351736450298	PD45806b_lo0116	PD45806	NA
38.3826632146376	0.149425674537676	PD45806b_lo0117	PD45806	NA
38.1694875411378	0.153232054434601	PD45806b_lo0118	PD45806	NA
27.6208145758062	0.110519756122208	PD45806b_lo0120	PD45806	NA
31.5858595616696	0.113913497490484	PD45806b_lo0121	PD45806	NA
39.4880338247322	0.149905682622023	PD45806b_lo0122	PD45806	NA
34.5435850867193	0.128869538855391	PD45806b_lo0123	PD45806	NA
30.8197441891918	0.125829487654529	PD45806b_lo0124	PD45806	NA
41.6501503822349	0.166284905851046	PD45806b_lo0125	PD45806	NA
39.1985625132832	0.153072051739819	PD45806b_lo0127	PD45806	NA
35.3137707620869	0.141400276215178	PD45806b_lo0128	PD45806	NA
42.81777666145	0.163985919762859	PD45806b_lo0129	PD45806	NA
45.060606938836	0.180011452824469	PD45806b_lo0130	PD45806	NA
39.2389918271925	0.151581500320005	PD45806b_lo0131	PD45806	NA
35.4585176884286	0.138233907097383	PD45806b_lo0132	PD45806	NA
35.9224935757482	0.137290733317614	PD45806b_lo0134	PD45806	NA
33.1668051342492	0.126132650655169	PD45806b_lo0135	PD45806	NA
34.1356660290717	0.129256913800653	PD45806b_lo0136	PD45806	NA
29.6241249170805	0.107302859837639	PD45806b_lo0137	PD45806	NA
38.932356975868	0.152120456765588	PD45806b_lo0140	PD45806	NA
