target_pop_size	latelife_pop_change
180780.27633183	8.2555
206180.173298725	3.92428356285795
200257.08945684	4.41366983808826
241814.661216271	7.5998266804221
215187.195070761	6.32202327717626
410923.916712223	5.37159283741393
226365.222648692	9.59555999573175
228558.615489234	9.98084328025709
286414.661780473	7.7165718641263
166342.613675959	6.70579265642471
174161.258011191	9.55686308824382
225148	4.1522
323744.100942476	4.31006106006353
280344.095702179	4.82144461447413
185192.846500112	7.29272318430457
252379.017407726	2.81022907945844
235213.952653079	5.52497807421626
235660.667790314	8.19967371705855
279395.420344638	8.02863212581001
369650.921078784	1.96014751030917
227260.920740255	7.85676399524444
346090.772123563	6.84998233702413
227760.821394371	3.12039300576284
239038.344081589	5.79750547798773
212872.020710934	1.52434111581583
392002.988326742	3.90866228704739
203040.801544241	8.7233
230471.441560802	5.6535
172070.726469094	4.72025565168543
189315.885918002	1.89022609831984
225130.130246238	9.24473602178389
242138.837906982	6.3675
293753.288497204	7.09226808500132
321387.15072915	9.00662317786699
330522.310770497	3.00619489525884
290854.020807252	5.33035221343676
148549.907574557	7.43742879611066
306260.05074184	6.5224
234582.063694803	1.51604821034664
201182.425780587	8.6653
230287.556462722	5.4037619012973
343598.719542903	8.26168469670681
272727.151180046	9.15672287592719
231650.616668574	4.41644248080005
201800.780757849	6.31619093726041
292956.357057856	5.23187225916039
310440.090347714	3.91986565480807
212466.548223741	8.88090406563986
231045.872927211	3.50828540993738
258695.848139772	3.5164553649534
290631.995674898	7.61867209555567
231865.000591282	7.06760611815187
186262.950405354	8.0045489863352
260667.905799171	9.4516
227367.284061522	7.40984521934864
223800.677706365	8.15415415431001
221621.670923958	8.85567026616564
297978.494898398	8.73585091222551
347179.5664592	7.97417236097646
311208.653761631	3.29261252046647
244296.713305413	5.50216590893928
396897.003395106	5.043221389317
355507.732799856	6.01385892895645
346114.258560284	2.6686185745236
294124.240085919	6.25427609001193
250568.616066732	9.19018109609367
253794.736575239	6.83282681546316
215268.056389785	5.32651915592697
215246.001099792	8.288310214572
265941.838928736	5.27248429468828
281050.674065943	6.82885228946104
306182.940936861	8.50722011213321
291290.044844091	8.12524071321746
422271.400448789	9.49086003983733
321740.256207352	9.22936643992665
208169.275952141	8.32339623821445
327491.867989114	6.6156318916836
234528.631961326	8.77876165175845
198437.564998165	3.8307961805431
192953.946207868	8.48249493007006
229609.65518675	6.83479753919081
529850.528737657	1.2851
238202.442435148	9.31841647952519
239917.356650851	7.2917
383652.005005756	6.3041182919626
141694.118474803	5.88037368734511
154856.724815933	7.61728569172439
294103.866373965	2.3264224231634
537457.611834854	3.76797056631998
251217.880141011	3.11439065089255
204641.00443437	7.5923497200757
188578.720135184	7.27502035744953
193108.821865064	9.11232642456099
237401.740970484	6.05405559142649
261351.198973656	3.95565610453818
197883.645750772	9.4140347524821
391871.810312369	5.90651573271162
225275.417609654	4.4984973494925
204706.815138249	5.02666575838063
218539.923115468	8.67607773994131
278712.516964827	6.29881434062138
334511.04378554	7.86605947216775
270706.959281433	5.57358747759857
258374.084111986	8.84165113673172
215137.984863683	5.87862470700404
259033.876681921	8.44718765949772
186977.126419313	7.02924582063056
203013.099625098	2.5853
186177.722720835	7.21372997117861
287946.65975922	4.86928239830676
460218.140127672	3.67282731202082
494288.851305051	8.93832193485051
233366.171983698	6.7230400254622
277018.861701128	7.65942081001291
327491.867989114	7.99036181737127
314669.615943583	4.73235307466349
179578.231535288	4.63201088968278
253354.801381578	6.02382291902839
341778.418572517	7.41958508474486
181630.078753324	9.0223
276722.872207043	8.9727408809106
210310.078631577	7.58982501366979
194255.360625016	5.04411129839498
176050.222244177	7.10648084752465
310523.755591589	8.0664
225480.362163662	3.55515910355091
170148.355833392	8.306
292713.040586924	4.7692
231335.730479122	8.02813424174821
339400.192381331	7.86554554710867
375900.508188888	2.37648935037901
140197.139971236	3.6094715299577
255049.560263026	9.7419
312467.96509182	3.83227080422221
331610.977172498	6.02602146805317
267025.483127201	2.02288981000985
180047.683565246	8.5313859404045
141645.47222367	8.37606475015334
206418.399869199	8.4516
216989.642754474	8.168
229108.736326875	8.6031087174752
222691.973200862	6.45404891069662
245825.562528561	8.03762671330036
363813.057304137	6.81963145396339
367488.107258949	4.0000437750748
276255.619428381	4.2201
389927.414297954	3.61853875631185
215273.257096196	8.88779199923141
221477.070335353	8.88930984690789
187044.238452729	7.19555465721698
206497.864424085	6.38124300172241
235525.3735053	8.79745712434436
199589.900106651	3.87377266078384
314110.674875018	4.09790644785599
219172.683755484	5.71435462670613
379853.80432664	8.90408592347399
273850.453432938	3.0701399975089
270371.301733423	5.55823895211072
273209.292049318	0.9771791667616
248856.281469046	4.48564500674912
456909.647483655	4.8589
279501.180084027	9.14638998804903
198422.959314981	2.7945
369227.86352514	7.57533157870604
225327.023705718	1.30916707902563
318899.379277171	5.9053
212100.374639502	8.8118
144361.125460897	6.84311722882976
437588.62945659	2.93948269519275
155152.594481553	9.8619886471005
337915.749984518	8.57184529570815
218768.090865279	5.5486701770183
356360.453033159	7.12172177432709
311803.018680374	9.44220814006633
237158.971814448	4.02104772789958
255763.218464562	6.73403616878427
137453.315417058	9.59052993720887
277123.989201839	9.22068124801998
246549.632102571	8.04655388131066
229725.11465949	8.40077724876642
340603.470380568	3.22972446241515
379711.074413108	7.24126297321017
294404.443031178	7.37812060664899
266537.116405334	4.34967877636312
358728.060328402	7.8806
305919.44994031	4.48226286112167
296924.042366101	5.90072199811449
225526.362170796	8.2770359770156
243762.214739279	9.7805
228819.156738165	9.87995360155728
292059.07099074	6.92879733533987
198120.440902132	7.3805411265499
248553.70184997	2.17676285191303
260480.510818895	7.24661325553377
242489.674572782	7.02065653088144
315840.7701988	9.32121276169952
229575.883959257	8.32455685866987
295403.762488905	9.8841
167449.414893095	7.6006
201934.089730453	5.22451168086133
291372.556193878	8.13197815517762
232090.699151913	5.55036021799147
257683.062452439	8.8063
284360.654107251	8.11298234335505
180047.683565246	9.48879143319846
378821.522432662	6.02168897171964
350956.784580893	7.46230505647998
164908.508171092	9.52084311094835
278363.604302056	5.48770174065818
244516.57157091	5.7630758432328
212907.138351788	6.01454896667563
353281.376381833	3.69633227885023
303131.541462075	4.00797180548099
254131.565422713	8.53630130833346
267612.67193251	9.7263
283943.695640814	1.45306433919883
264504.292662336	3.89504261028693
311753.643631836	9.7438
185436.793786472	3.92334481733481
212492.915706337	9.504
269463.3953282	8.47043851690757
266527.16151408	9.3730845542441
182043.102755302	6.52813665110247
224488.518006106	7.67484550346479
333290.46721489	9.02060653038633
211212.744310347	6.8948
276846.855887257	4.32820506315765
238544.370788609	8.03065737906822
210946.290566578	9.56950652623989
269705.63613791	9.86505913091435
247469.341335413	5.72761968377463
247205.290169001	5.91200683186746
235620.531452891	5.06207581160014
353760.150665132	7.59565138826612
270531.590957825	8.83867539182774
154499.019231243	6.9711564267903
203043.992951136	2.89020387858651
306048.748662341	7.88339947757509
235392.634808113	9.65206396430429
229665.050544058	4.81428783216505
374178.836046972	9.1926242400876
173297.862898564	7.80476998724042
267452.911505485	5.17300521922338
211730.005542386	8.84932175147702
261371.498601447	7.83698406376902
369407.534223957	7.39733499547441
339350.930947464	8.5937190476551
259161.7042081	7.71980010404781
317236.867367337	2.32933985245699
189111.232942919	6.04520356520608
335298.644700674	7.03143691084202
157268.247473641	5.83130140909239
262148.823208899	5.74383900117903
280717.706572162	4.89500655018329
179578.231535288	8.60654606969756
208996.430729802	7.177988721712
239438.385763581	9.18428363725167
246604.748008189	9.31755386633658
160749.481230391	6.59214175457782
200855.91439359	2.94489542331756
163712.686857709	8.4715535350776
193967.220322023	7.53118646215299
205773.637521295	9.6239
307854.399576865	9.7319
258509.92359722	8.87914484424256
270277.748016787	9.6246925646733
185496.977715396	4.80476551483298
203096.939550954	8.09860524142305
200612.22090531	4.13592190635564
243532.226157791	3.61947852426724
325362.415373348	3.4999
249246.122040325	7.49615797515749
230938.921688545	6.79828108321353
172503.92455058	9.64682233403413
217908.161109843	6.85552757800349
194467.271687273	3.21470051319342
326109.786716853	7.9431
333048.42328333	7.22214907940954
253742.955143314	7.20460159981905
221996.0331051	4.88974344893745
203590.148182164	6.30304761272475
437920.583740279	3.90508621359727
222234.017133405	6.23705823408352
301283.292540084	8.85997748874779
203360.665764951	7.34681118436404
217354.344562815	2.90199109998646
326252.013706425	5.0143
207606.005312643	3.29265623407417
252972.796608245	3.21116927877109
266985.141297206	9.46567269551949
183637.832436574	9.69651105600416
239763.896574755	7.06297230434347
204356.18044189	6.43342955464439
326763.869338401	2.79697710361977
216134.2121366	6.20402979802197
320689.042246383	3.08246729471746
249974.673220479	7.60316003980612
220872.326765489	4.92252881923525
249916.238837905	6.63855889245896
214575.568765968	9.23844554059977
323152.634442335	4.53462858320665
264909.390365041	2.67816272895219
270587.334374578	6.2864738998696
249483.30740428	6.603549976787
247893.456711839	4.5695
334646.985700762	4.3248014348563
230098.777752572	5.74475617300384
190041.306626138	8.81037325115168
276394.142042399	9.8309
311101.42911189	5.77050497354821
214609.869945842	5.35089443970653
238954.090264733	6.87011031481728
349308.967830815	5.61606229600783
208524.706645968	8.02246926345365
204061.075375288	5.75120369691013
243826.066959565	8.78948064571069
220969.600273179	9.76934624874324
269971.558664288	5.41601963519578
273856.113150483	4.59149687706028
248193.350284322	5.2477
262844.433959288	6.66361049074257
205022.483071844	9.21591203203274
257618.679508025	7.5725
198297.23037983	3.51944346154292
216214.311542614	8.03145741936872
341242.059550224	7.57341164389863
158091.729929935	5.25537916775384
275485.443511911	7.03042850054961
248815.392416646	6.6962187743324
201887.926341126	1.9076
252778.502958903	4.12380348491698
222418.419540903	6.21954120473368
280181.728584652	5.74669000062262
343294.58521177	9.00397039924886
147143.64378043	7.37592376976554
245302.209535512	9.66716039567785
264974.76514245	3.50444045553624
183658.098582832	7.17336210915586
192217.554479951	8.976949559745
212575.878450439	9.19860940300898
308233.328896207	2.3166
160358.530232907	5.2816
224327.396903505	9.430138426621
223222.246832261	9.29592284833046
199398.611493697	8.91163500502914
310026.973231829	6.61533362220146
176534.783308285	1.70082665466981
207242.325156728	3.85997661427583
303344.880841286	6.23022595726475
242292.469508732	4.89345021854619
219428.737559235	8.3518517909248
342651.121501046	3.4847
272245.633797889	6.02463192752166
175485.55837129	9.42472748808576
118708.066495856	6.3344839683638
262945.113326226	7.25205172915998
310871.83133045	8.73863852205833
188716.372833197	8.40121981118905
284808.920012106	3.57306201571756
252497.481047531	8.06171997101123
362078.115644444	7.13456963634288
190084.814534729	5.69294869081972
294124.240085919	9.28599126869766
310450.762182333	3.09048212305001
503211.464073619	4.34515874993124
177678.186426922	9.03184725205572
281726.226358231	4.54100403043846
250740.89599236	4.31538365131505
230910.951275798	5.7572
350219.459842687	5.676
232420.444328475	8.3189
325644.845046061	6.2284
300748.042146436	4.33855549203272
179166.554332448	8.76302972756036
225120.62554388	9.2134
308896.813615089	7.3005
253619.144874414	5.91294014752039
241143.664280929	6.29430364679346
255477.054228239	4.66697839958365
178732.589771176	8.5302
209746.968974714	5.04537070538383
213882.805617089	7.83319307644081
199356.250348215	4.23742003872142
144446.920110806	7.7364
273030.587733083	8.89609026721228
310853.775601924	9.61930651021653
289043.360459663	7.4669
264043.027607841	4.8753201185511
201174.086600446	9.53670252333226
482615.676776025	3.5711796234696
236902.728350721	7.41609251857005
229372.30777195	3.76205513744369
277092.257363615	8.30872636922763
220506.538345678	8.5654
154527.77145066	9.84156074965249
262274.285674968	9.26627072716891
262279.627289695	4.06431351973785
142177.012716114	7.8114706147849
269531.199080103	5.59803447336374
319566.342563116	5.28631235434364
309114.732225863	1.40982436571236
245314.836810085	8.46238310423773
244861.455080089	6.07913215680155
251060.391817798	5.71153443414253
316849.632425203	9.24357453093794
212125.605739981	2.72157129726157
233872.220912996	4.4744843693587
208169.275952141	5.64883864170786
246607.608985884	4.2134247397516
341480.225496516	6.40173349405404
181204.340892952	5.1150450883738
240857.708812697	7.08533338735439
171275.394686985	7.49418528061219
330917.320566395	9.70978397157399
277928.392802406	7.24023170774003
165257.34953319	2.75161461265595
217296.198443331	8.97597077137261
259764.266858302	5.30714697768758
205662.139479067	8.53788786180067
254770.301102206	2.4143
226725.761280963	5.88292232882009
211873.279166356	9.94886157522729
248110.712870407	5.10038766486876
385320.031714617	7.78663045184067
183345.01754893	7.8852
281770.474209112	8.81028983707864
415944.034802498	3.86769172816507
311471.932452695	4.91725776023635
351299.2578663	4.1164438659123
250763.215129446	2.57222453469913
187122.554564773	3.66292442558228
238596.146030002	4.0925
188983.20811087	9.05989165271754
156419.080349954	2.3431494973539
251784.934573953	6.69355183654341
253633.851032234	8.41370683441766
246861.572753631	9.0203
191567.083318638	4.71962692407413
263047.091557744	7.24952320107314
236015.833790178	8.69339974268587
177767.610988635	6.15912633326645
257254.087324893	6.1220057915241
305849.614453686	6.78744789190099
273331.580217043	8.38663899615785
301779.318655013	5.99340364320759
262709.511627868	8.261
311795.336279848	3.29439040468203
236966.439719414	9.1246
233697.832621119	1.61968521382857
344065.767057009	8.35327610534021
202731.761040298	4.3808804422342
232262.763543891	5.43795097068943
234318.174780381	5.8167
212806.639639708	6.80400052915643
248873.813910982	7.38902660806517
223714.358272306	7.62040846965309
425908.401382875	0.844307850671656
314362.261111161	7.62337510670307
312618.575737852	3.9076
205019.419236481	4.70318615785886
227813.774397362	8.06054040806615
174964.472288045	9.77287731227175
254010.712320029	5.9765940990412
192196.693521633	8.94202884469757
174425.877880847	1.88559259690352
225102.411088564	9.1933
247747.833631307	2.89949742306813
225811.078060508	7.81767173913456
201357.24236042	6.10924054921209
215910.933970446	9.31362615817328
185558.652562564	9.92282521981244
271543.31824982	7.03032772850955
215012.004457018	2.90833343079057
345251.202088683	6.32932605923014
261305.760520724	6.87054997890003
235354.841575187	6.75032398706347
272486.368686188	8.40916362309351
278132.780934754	3.98196260731637
332169.846673749	3.63955122724254
213361.025924872	4.76057373700057
256359.710273284	4.33785765177206
360701.497425295	9.7352
244888.430605313	7.9171
185328.723052981	6.39909151130143
222633.256290245	3.87729679776707
251229.719106687	4.81231426141804
343450.955253155	9.0439433963802
217832.095016015	3.5804266069991
176344.382442292	9.93302834096905
174355.913334747	4.16585180373985
309293.72837547	6.08252810215462
263887.615344909	4.49694621051777
283445.864712441	7.23064845629756
351465.113650764	7.64168424169471
226093.562994859	6.18073922434258
335066.777389371	9.31653018930954
226216.596212371	2.86798093625116
384047.385267311	8.85809131566002
245936.281328489	3.23537313964991
273193.824649064	4.7703
368479.492195992	7.39545262392628
256277.041818971	2.67362821664838
177970.834015417	6.47865315942592
278434.129366943	9.39236608862913
271217.960206077	4.23321078414248
231922.514818841	3.35651333986373
313864.89758787	4.12899021752248
426311.977150996	2.04959301846883
207953.247670123	6.4221463419715
355792.228296687	8.81488964601122
178053.001034255	6.4255
178605.434787977	6.6986456426249
303566.72961627	9.0712531047002
212128.831189863	8.74809061300282
268409.707232928	2.21207159138637
178380.590593642	4.94138896171193
212907.138351788	8.52775111604547
264349.639074765	7.33136281779897
203032.630476077	8.66852357944486
391486.279676809	9.6871
379354.340689683	5.00730245710425
178917.628205096	7.48523516902653
212206.522498424	8.27445592308752
391021.927256692	8.97686568356671
223334.07529102	7.7998291295443
311651.805218186	4.76378267496839
235208.784390494	8.72200681841252
217568.416307128	8.48525360169365
246815.187618335	9.58497354144885
216983.946583112	5.04682188352244
256359.710273284	5.31326594760022
252202.7724793	5.52029579623979
182515.69507701	8.31186192781816
159156.259528764	3.2518
301378.358213482	9.438
295594.956781172	9.6344893928632
332152.281980252	3.41938298014093
213332.891659891	7.53536962342554
281202.269778486	7.42827217162505
200932.646408087	9.22436307422941
193255.65729458	9.24794338612724
270125.12562413	4.64465098798119
204784.178702455	8.7938
334501.922057208	1.72623721034187
288116.835479238	8.3378
222228.467167508	5.23353474929814
359200.718037476	1.1279421263543
203590.148182164	7.06180072877554
259478.774722924	1.00632196072339
264807.766011462	4.51659646331853
243939.951851536	2.3738
312549.576144226	3.49797768637877
268329.103677604	5.59203808883363
301996.236063161	5.53742113881408
241882.358561448	4.14407640586411
259817.950045119	6.14713905282112
188630.035114825	9.47847026249618
260417.543795386	4.34884610583893
384061.363791884	5.63648288773148
336393.864011197	3.0239
221000.54432645	5.58556260243495
208320.243277988	5.4447
290323.261599175	3.9978
297924.765416716	4.06175754759909
291884.88631262	4.61405749185459
301009.624231301	3.57291088725469
193400.390975234	3.84407561785449
145161.646607682	7.02780925385905
173512.573685705	7.8615
228567.31712424	9.71681252246197
332923.723565385	3.5658915344055
241850.404220476	3.97939144403115
248613.031047187	9.68117550069536
210895.727000751	9.95944573440109
331180.719518353	4.3815
308153.37896419	8.05408462343849
238497.967388699	7.69352717404768
304887.276109564	9.25160234191862
266521.8497021	6.6124791612501
239964.334137296	6.1284
360754.54134794	7.84851571103814
319148.205370506	5.07621292885942
257336.449006816	3.15646171759716
238833.670889762	9.04574853060787
360038.916438471	3.23533358251054
315493.236129213	4.69983107026844
169273.059795748	9.0287
303041.870491307	9.56970552613206
265346.243147092	8.98020173842337
170620.875421384	7.42604160929822
201124.455238702	9.64554036088533
279299.611380842	8.54704783626218
240869.233359102	3.52221972354838
278868.100133687	3.1494
397419.35736363	6.71103814538377
286513.027268583	5.36984164682495
351264.54058059	5.80297315168448
268096.765902788	4.30362284524851
277690.592188431	3.52058779855257
606757.021879727	9.47263830564881
200075.76134559	8.41236177728713
358407.524100652	9.43527173119785
179102.383505206	9.8162530439502
320924.956771067	4.90128080143651
213690.520110162	9.95236849611435
305737.947044683	8.44985158655666
359793.533617773	4.81734474925084
281465.872900045	9.83592462224562
306869.904049904	7.84179728186288
256722.909419145	7.3251
284407.375934503	8.36330153055663
235123.179318514	9.3693
230635.746853536	5.14417565839165
262616.169231376	6.8963
510262.043767551	6.18019870816596
210972.890891149	5.62869556820083
135603.21362867	8.93653841017968
296979.089850757	4.75707655301344
323027.75998813	6.90048796642309
186504.615920747	4.74734392633665
274465.53058358	7.06209182849978
240955.827629993	7.13386466744482
224842.745732126	8.70564711609866
241651.8662841	3.94421953373959
239825.837269539	9.17938897663136
252639.03360396	9.85492676110571
207389.184414221	6.8957400491513
314481.9911691	4.82871169101917
310223.251744054	6.4839818991099
211668.241005319	6.8526
217576.75697324	5.19636755750316
253158.644181553	7.2281090728286
271162.340653471	9.75748881043526
214143.02985439	3.21316554303789
241441.24303735	8.43512249536119
370331.375085272	8.41839202485876
269829.869027933	6.2817
203882.682295966	6.99676478062046
256553.462917974	7.69545560492838
363117.334714527	8.52805486514567
197467.328970814	6.35534920379311
272729.355332296	2.95960600552452
273528.726514197	3.4977196911027
268318.793504615	7.33254893184491
293606.995257057	8.59690205413135
217577.138740231	8.1282427531179
190621.359303623	8.30950562882218
149950.319758883	3.9361
261843.480603564	4.36279258076345
382226.945048849	5.54505639155581
273942.683167021	9.19211998673483
182292.522184429	8.01171959477374
334096.912877907	0.835474632570614
203717.059162873	9.21511525286622
379790.16496515	8.73923471940768
253695.00728038	4.92279045329504
159204.841093317	8.9662681427821
217684.078153767	8.5907
172746.42269395	7.82533744747104
246420.364159206	8.08934826362001
374356.967215121	8.77923161484072
216728.268009529	6.2547
216933.641096597	5.19128289655268
210451.531138869	5.8947
186303.895724697	9.19564539878618
261567.388352601	3.0284959186059
322462.210588568	9.61153120334184
264465.277772005	7.64622260442082
227259.111607389	5.29127183406203
221389.042832146	6.86576766989267
334316.445512325	8.27883880577716
176556.310068308	5.26945033978994
289035.920950226	6.20739764679242
238679.292419274	3.66793081038584
245567.266758038	2.97392806268448
217748.415288662	6.79171564191488
303793.46650973	9.478
183473.351720393	7.65288710905783
255433.342778863	3.88291493439825
232460.58622213	8.36609260439788
234439.137051022	7.4451565872802
209094.742460713	7.89324617897867
235999.497173392	6.3542
404255.680709142	2.2575
237624.511882439	7.73661726234523
308737.115777018	9.20432913061572
293931.566128572	9.01079330910718
290452.081889244	9.21108483036461
271298.619972424	4.15440949298534
268052.904598006	6.1365
182579.773872782	5.15650648441203
389100.728715923	7.60846035384878
188387.244183468	8.69349052816214
219321.845235909	9.95785726373694
200363.592061085	5.72958899768477
228023.092041558	2.55049161373584
265955.79178098	6.47988253504608
249967.661587175	8.0214
316955.327210506	3.75449977699436
238340.079404451	4.86024071971746
226225.803110666	6.4827
285069.150998963	3.527
290161.683321493	3.3841
275003.017026417	9.3302
213146.01503174	4.5164
223965.899718843	5.12601587023352
223380.046094761	6.08824577510486
249716.364970615	3.75
251394.843548743	4.15838337607912
261313.721367132	9.51087892878211
225952.921998995	5.88980746229741
215123.566463328	8.90094279035829
193439.124857197	4.67160377190355
294614.505850066	8.82134802718393
275577.437207057	6.94891632979005
287220.419717	3.34717368163364
331847.338093227	2.914
226082.193775055	7.74691666156517
228066.819877322	5.54164238563973
187854.679495836	3.79216584466314
309156.271359734	4.88693179382477
278360.920395076	4.00314312798776
245800.970599024	8.48399173154834
249664.619434063	4.5168898947626
411711.349926404	2.33
198085.088015937	6.10143810917429
373426.742439563	6.8572
218772.637221475	9.08697808454437
232096.889185871	7.89730866983212
224910.022822316	2.89401654002001
223634.709163271	2.86078631651521
212900.395567829	9.3067074883368
522220.823951442	0.97694220109071
262622.9495985	1.55966054316763
274239.217602296	4.54362117513122
499262.905107855	4.62127812742417
199571.355002296	8.13298299222934
248830.564468719	6.8890545926779
179071.791683954	9.45275351334771
223618.841527521	3.3702973746106
249627.224318642	6.30385144643527
226773.85252135	9.27032516653049
423953.844249131	5.2074
296332.542448516	4.81936204863916
166104.784147538	5.0622
206708.763821615	1.33486619617391
272616.251011435	3.55208962536642
199681.520717887	3.24073796189015
183161.319982422	5.32711674597058
261078.581912356	6.276
391431.905332662	7.99449576604602
475712.140959547	7.3206742132438
228065.520652813	8.85447095688651
396622.030267216	5.05218409198755
337122.687834445	4.90157267396139
228084.146779462	7.6879421017967
212484.636686849	9.3482
334152.938906455	6.86244075881139
198393.285574165	3.27575819336167
240659.122253626	8.86276958484181
236021.734218379	5.96007104476969
289712.071069216	2.67474634451352
198385.18009297	6.72654461666009
324458.032460145	8.3943
151125.191947133	8.07381843638644
314415.179772007	9.928
226654.247864044	3.8594801303726
251449.916523748	5.36343188143064
233592.902670862	5.04370300308644
186248.056429402	5.45008809132651
440232.523287111	6.99817632747502
247551.917736152	5.8908
203255.199485296	7.42670030939899
196746.071458912	7.1600846035527
429790.581946601	4.01971692420253
351141.247547001	8.73805318826921
233156.334120355	4.58457530433203
251139.083495844	3.602
343784.373228882	4.26983593848872
357575.672675975	9.91203794591874
268431.648837894	3.94532874779021
267446.625473697	8.32599932803833
285265.692307468	3.37006122472464
403134.64520264	3.28786281225903
302788.676456949	9.68334644941589
255625.466876476	4.99786884856281
284360.654107251	8.53812325268174
261636.356301124	5.6654
294595.448882763	4.59309138367792
175034.675650613	4.86536285018867
295774.890097276	8.8262188119276
341012.164246085	7.461920159621
281478.752116225	7.70558847675278
169985.002458759	8.57589457633268
315932.483972243	9.39472023239936
248575.755659641	6.6001
174574.801425845	9.67771722905559
260869.015550792	7.93242700637417
246939.052584287	3.5389
232766.432228843	9.22726217951183
224610.384500997	7.93078360285431
399544.187471193	5.44723417150195
329625.987245883	9.15372595856615
249968.197461548	7.81497834759116
155320.929338004	6.0894
342482.539493515	0.789663671297526
217793.306180281	2.75822894830661
291394.161243689	6.64477781548671
212008.965898334	8.60108439827121
296751.539905416	1.3017
335402.028597963	2.84685361856225
301178.216851773	5.6414
256042.669070615	7.3527
423249.047210784	9.15633263034993
369477.620055335	8.94569850507743
321363.257484151	4.09429573573453
257064.665010329	9.93204502696396
300079.574584598	7.95562416600624
261267.991953298	9.20357716293859
336498.980032089	4.51310278416918
245217.886945471	7.6440529680693
171026.568701469	7.26479807745626
340424.936150467	5.60976702772716
192733.258832287	5.22213767275638
228519.41087331	9.61002371645308
196488.595860418	9.88119030621966
188519.347798141	8.78739749310668
280299.283033511	2.20538270572718
168860.491323022	6.99731648792266
198746.993862961	3.6903
234751.139389474	3.98401225322417
384911.397016089	5.4506
375819.122351589	8.25347470425745
274144.938981801	8.62651887584081
340047.020829595	9.51988085880823
214983.793953115	1.5865
308935.308600238	9.27426993641976
275081.390563008	3.10935136196392
269067.486310252	7.5751
399514.277720234	7.55191824941628
182854.308837183	7.07684061748262
293523.591798575	7.5765
326753.412574256	8.79865708693451
215534.514321259	8.24195873416894
248975.398356441	9.99229499429275
297508.608811625	8.5147191502123
279051.748823173	9.62834904566027
194856.244806107	7.97686005392532
290914.984349992	5.28042582003354
206910.322152619	4.9327
322667.42059905	8.6693775385925
277556.405563638	5.81709393274409
229528.508979324	6.06944180350039
195208.504494556	9.12042639907773
195352.311325069	2.8894
212858.428560508	7.94064792029666
267031.239862704	2.99187356430841
277527.391375196	7.66272324008993
195509.047717069	4.62865305136984
145181.102664483	8.65339032991309
224453.046556419	6.2026940299438
253102.86622407	9.36508601400551
274038.909555959	5.4469283923084
215250.930844093	8.93185014297817
190928.292133285	4.95864248464593
212428.366139032	9.78982073554827
351099.235987091	7.00881706951461
274200.783514719	6.67951432860883
271938.605844297	6.60163679910243
185038.19683986	7.92215232492104
258037.196212338	3.53322118778242
255845.812783056	8.13622021729853
245759.177491556	4.57247403073828
344898.180267634	4.1535
184025.54004618	8.42412015780771
245397.738692981	6.08543135529353
309403.692188683	6.86651809746898
213454.506906156	6.30129557816289
252195.361617404	5.65995389761623
286116.232709635	7.34625217575989
238941.279956238	4.94569874020251
253317.476481523	7.7025
333693.896168149	8.61169141101891
346900.402802427	6.97721667260735
400897.462762498	0.942189083619603
178730.221265702	9.99418033711786
315932.483972243	8.5632035927955
207821.388733768	4.86850298031061
215505.824279397	4.86480906592779
224640.939962929	7.50410760267243
242172.092444728	4.53018242512581
242619.798919049	4.56128965714523
214267.062055429	5.6940625150419
289237.777413916	7.3109
213350.861858542	9.7025
199242.714727288	9.61882575861419
293278.84206993	6.15421953219179
283754.759743288	8.1439324427117
219509.704833043	9.02225942928913
279217.134701303	8.51635289619203
191544.648606112	8.76586102102246
211599.948249156	8.4205
316070.782538059	8.26386427063919
205467.795309326	7.78089794194211
327179.76777105	6.36847264613284
245579.593305611	9.45923368876035
344692.187325349	5.6005
299299.905340867	5.84101512728832
195669.898363238	9.14373691950824
249366.47615228	8.31765289683681
178983.340587896	9.76063105112847
241849.251965333	6.55636846049715
249933.265068804	2.03242440243594
224939.150271306	6.39395139686878
312550.296946856	7.70151599486187
295738.223864527	4.02324043471209
373981.003897832	6.88759873056729
165167.320984205	9.18091638989992
374400.440921234	8.79541012889208
347297.177861856	9.17658067397055
175109.912299766	6.82168040053747
235596.33534514	7.335113317403
347052.780146736	4.13711547079914
363002.421883904	5.83066607054412
273452.632383971	6.60410194790742
234918.321835267	9.62183024546914
182368.45694007	8.6893297655362
325152.403594333	7.88666269875651
321681.124981614	7.6105066105066
259733.61573594	4.76831226013692
169986.334212208	6.29477396321145
185478.700114516	5.77274383104854
247515.923574753	4.29525552792431
188744.407813564	9.15181856312921
189543.270004617	5.8274
248056.106614155	2.07916269443599
240168.858935015	7.78118378784791
241737.99954371	8.84306368566152
254141.380716616	8.58394486656681
239909.614339459	9.6923
226943.911877143	3.6365490366953
277262.045357468	9.99607764512581
184067.249052418	7.59193735227157
339625.937431833	8.2955500676714
210402.568484873	5.2629
276914.343748648	9.6708
220018.216609007	3.60302810708059
246621.13908031	8.0448
230244.949290157	6.06961448879578
267867.689342398	5.6658684690439
184519.79319879	7.89964976040016
425417.965671011	6.85865390459064
322536.642385782	6.10254928458179
180197.990628626	1.7957
243612.284094079	8.93544313160964
314786.027407391	3.36958326577089
235505.973573856	8.300202331185
193282.290619626	9.62979353592302
371502.686168094	9.87019174424595
268763.244691073	9.57343657155961
335817.532876892	9.68657651354316
