Individual	Zur_ID	Plate_no	Well	Sample	colony_type	Pair	DorR	Plate_ID	Library_conc	Sent_for_WGS	Conc	Current_volume	Total_DNA_quant	Coverage	Run	Lane	Lane_number	Sample_number	Run_Lane	Project	ID	peak_vaf	SNV_burden_u	SNV_burden	germline_SNV_sensitivity	germline_INDEL_sensitivity	somatic_SNV_sensitivity
PD45799b	R21	1	E1	PD45799b_lo0005	BFU-E	21	R	DN847989P	50.473	YES	NA	NA	NA	12.07	41240	4#4	4	4	41240_4	2679	Pair21	0.541242111540288	926	926	0.726483983410936	0.21336327905671	0.726483983410936
PD45799b	R21	1	F1	PD45799b_lo0006	BFU-E	21	R	DN847989P	1.47	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	G1	PD45799b_lo0007	BFU-E	21	R	DN847989P	9.74	YES	NA	NA	NA	6.79	41240	3#5	3	5	41240_3	2679	Pair21	0.501250776135678	1041	1041	0.411317202249192	0.037244993449373	0.411317202249192
PD45799b	R21	1	H1	PD45799b_lo0008	BFU-E	21	R	DN847989P	73.663	YES	NA	NA	NA	13.77	41240	4#6	4	6	41240_4	2679	Pair21	0.554023134426436	1061	1061	0.798743098491209	0.287478944413251	0.798743098491209
PD45799b	R21	1	A2	PD45799b_lo0009	BFU-E	21	R	DN847989P	85.929	YES	NA	NA	NA	13.19	41240	2#7	2	7	41240_2	2679	Pair21	0.496521439146295	1115	1115	0.755209525990382	0.24723937862624	0.755209525990382
PD45799b	R21	1	B2	PD45799b_lo0010	BFU-E	21	R	DN847989P	98.274	YES	NA	NA	NA	11.62	41240	2#8	2	8	41240_2	2679	Pair21	0.515133337722828	984	984	0.701295066534361	0.194272880404267	0.701295066534361
PD45799b	R21	1	C2	PD45799b_lo0011	BFU-E	21	R	DN847989P	53.835	YES	NA	NA	NA	10.22	41240	1#9	1	9	41240_1	2679	Pair21	0.510803629573546	1021	1021	0.610843955932117	0.122403144300955	0.610843955932117
PD45799b	R21	1	D2	PD45799b_lo0012	CFU-GM	21	R	DN847989P	1.611	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	E2	PD45799b_lo0013	BFU-E	21	R	DN847989P	54.945	YES	NA	NA	NA	9.9	41240	3#10	3	10	41240_3	2679	Pair21	0.503532316253196	910	910	0.56122942269038	0.112109301890324	0.56122942269038
PD45799b	R21	1	F2	PD45799b_lo0014	CFU-GM	21	R	DN847989P	4.873	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	G2	PD45799b_lo0015	BFU-E	21	R	DN847989P	79.941	YES	NA	NA	NA	11.27	41240	1#11	1	11	41240_1	2679	Pair21	0.512831435137414	923	923	0.702389130600718	0.181358787198203	0.702389130600718
PD45799b	R21	1	H2	PD45799b_lo0016	BFU-E	21	R	DN847989P	50.692	YES	NA	NA	NA	13.71	41240	4#12	4	12	41240_4	2679	Pair21	0.526674097256966	1114	1114	0.760221866015317	0.271383118098447	0.760221866015317
PD45799b	R21	1	A3	PD45799b_lo0017	BFU-E	21	R	DN847989P	78.547	YES	NA	NA	NA	9.37	41240	1#13	1	13	41240_1	2679	Pair21	NA	NA	NA	0.603872477927894	0.112857944974733	NA
PD45799b	R21	1	B3	PD45799b_lo0018	BFU-E	21	R	DN847989P	89.226	YES	NA	NA	NA	9.31	41240	2#14	2	14	41240_2	2679	Pair21	0.52717690008508	806	806	0.572882477164593	0.102002620250795	0.572882477164593
PD45799b	R21	1	C3	PD45799b_lo0019	BFU-E	21	R	DN847989P	45.34	YES	NA	NA	NA	12.79	41240	4#15	4	15	41240_4	2679	Pair21	0.51274279855956	1040	1040	0.733811668320484	0.233950963877971	0.733811668320484
PD45799b	R21	1	D3	PD45799b_lo0020	BFU-E	21	R	DN847989P	51.869	YES	NA	NA	NA	12.63	41240	1#16	1	16	41240_1	2679	Pair21	0.484955007702238	1000	1000	0.773681398366537	0.25828186412128	0.773681398366537
PD45799b	R21	1	E3	PD45799b_lo0021	BFU-E	21	R	DN847989P	95.488	YES	NA	NA	NA	11.41	41240	3#17	3	17	41240_3	2679	Pair21	0.494164144858948	1275	1275	0.720275805918123	0.215983529852143	0.720275805918123
PD45799b	R21	1	F3	PD45799b_lo0022	BFU-E	21	R	DN847989P	90.446	YES	NA	NA	NA	11.35	41240	1#18	1	18	41240_1	2679	Pair21	NA	NA	NA	0.697351347225403	0.180610144113794	NA
PD45799b	R21	1	G3	PD45799b_lo0023	BFU-E	21	R	DN847989P	60.443	YES	NA	NA	NA	10.52	41240	4#19	4	19	41240_4	2679	Pair21	0.503521495567124	871	871	0.636032872808691	0.141119221411192	0.636032872808691
PD45799b	R21	1	H3	PD45799b_lo0024	BFU-E	21	R	DN847989P	45.453	YES	NA	NA	NA	10.43	41240	2#20	2	20	41240_2	2679	Pair21	0.555864260843315	779	779	0.644480065134977	0.145049597604342	0.644480065134977
PD45799b	R21	1	A4	PD45799b_lo0025	CFU-GM	21	R	DN847989P	1.084	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	B4	PD45799b_lo0026	BFU-E	21	R	DN847989P	46.253	YES	NA	NA	NA	12.5	41240	4#21	4	21	41240_4	2679	Pair21	NA	NA	NA	0.688675164745694	0.201946472019465	NA
PD45799b	R21	1	C4	PD45799b_lo0027	CFU-GM	21	R	DN847989P	0.191	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	D4	PD45799b_lo0028	BFU-E	21	R	DN847989P	53.65	YES	NA	NA	NA	12.43	41240	1#22	1	22	41240_1	2679	Pair21	0.496446982120737	1081	1081	0.716281199908404	0.236758375444507	0.716281199908404
PD45799b	R21	1	E4	PD45799b_lo0029	empty_well	21	R	DN847989P	0.139	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	F4	PD45799b_lo0030	BFU-E	21	R	DN847989P	90.512	YES	NA	NA	NA	11.77	41240	1#23	1	23	41240_1	2679	Pair21	0.496486801483409	1052	1052	0.73083479632598	0.217855137563167	0.73083479632598
PD45799b	R21	1	G4	PD45799b_lo0031	BFU-E	21	R	DN847989P	65.524	YES	NA	NA	NA	11.35	41240	2#24	2	24	41240_2	2679	Pair21	0.515552839181227	1119	1119	0.669287331755846	0.173123713269699	0.669287331755846
PD45799b	R21	1	H4	PD45799b_lo0032	BFU-E	21	R	DN847989P	103.776	YES	NA	NA	NA	12.42	41240	4#25	4	25	41240_4	2679	Pair21	0.491949786910348	1177	1177	0.731089229829784	0.228710462287105	0.731089229829784
PD45799b	R21	1	A5	PD45799b_lo0033	BFU-E	21	R	DN847989P	54.765	YES	NA	NA	NA	12.38	41240	2#26	2	26	41240_2	2679	Pair21	0.461749917669697	1027	1027	0.738366028038572	0.231705034624743	0.7081
PD45799b	R21	1	B5	PD45799b_lo0034	BFU-E	21	R	DN847989P	55.69	YES	NA	NA	NA	14.54	41240	4#27	4	27	41240_4	2679	Pair21	0.500883630633338	1273	1273	0.802228837493321	0.320232079356167	0.802228837493321
PD45799b	R21	1	C5	PD45799b_lo0035	BFU-E	21	R	DN847989P	57.279	YES	NA	NA	NA	12.84	41240	1#28	1	28	41240_1	2679	Pair21	0.496538309467657	1356	1356	0.748925018446429	0.249859629421673	0.748925018446429
PD45799b	R21	1	D5	PD45799b_lo0036	BFU-E	21	R	DN847989P	10.908	YES	NA	NA	NA	13.41	41240	2#29	2	29	41240_2	2679	Pair21	0.515442864521889	1364	1364	0.656489326514515	0.255474452554745	0.656489326514515
PD45799b	R21	1	E5	PD45799b_lo0037	CFU-GM	21	R	DN847989P	0.143	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	F5	PD45799b_lo0038	BFU-E	21	R	DN847989P	103.872	YES	NA	NA	NA	13.65	41240	3#30	3	30	41240_3	2679	Pair21	0.475626452885572	984	984	0.789278172149709	0.29290660677522	0.7518
PD45799b	R21	1	G5	PD45799b_lo0039	BFU-E	21	R	DN847989P	86.694	YES	NA	NA	NA	9.44	41240	3#31	3	31	41240_3	2679	Pair21	0.505958551130957	908	908	0.600513955677684	0.109863372637095	0.600513955677684
PD45799b	R21	1	H5	PD45799b_lo0040	empty_well	21	R	DN847989P	0.177	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	A6	PD45799b_lo0041	CFU-GM	21	R	DN847989P	0.502	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	B6	PD45799b_lo0042	BFU-E	21	R	DN847989P	75.083	YES	NA	NA	NA	13.37	41240	1#32	1	32	41240_1	2679	Pair21	0.510422506553788	1057	1057	0.721700633539424	0.233950963877971	0.721700633539424
PD45799b	R21	1	C6	PD45799b_lo0043	BFU-E	21	R	DN847989P	14.156	YES	NA	NA	NA	14.62	41240	4#33	4	33	41240_4	2679	Pair21	0.4964722066165	970	970	0.654224868330662	0.272131761182856	0.654224868330662
PD45799b	R21	1	D6	PD45799b_lo0044	BFU-E	21	R	DN847989P	1.224	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	E6	PD45799b_lo0045	BFU-E	21	R	DN847989P	6.317	YES	NA	NA	NA	14.24	41240	3#34	3	34	41240_3	2679	Pair21	0.489118552150665	1079	1079	0.608554054397883	0.235822571588995	0.608554054397883
PD45799b	R21	1	F6	PD45799b_lo0046	BFU-E	21	R	DN847989P	2.284	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	G6	PD45799b_lo0047	BFU-E	21	R	DN847989P	59.881	YES	NA	NA	NA	12.29	41240	3#35	3	35	41240_3	2679	Pair21	0.484720210039359	1050	1050	0.753479378164517	0.243121841661988	0.753479378164517
PD45799b	R21	1	H6	PD45799b_lo0048	BFU-E	21	R	DN847989P	102.396	YES	NA	NA	NA	10.79	41240	1#36	1	36	41240_1	2679	Pair21	0.505924382750688	1036	1036	0.620894079332367	0.145798240688752	0.620894079332367
PD45799b	R21	1	A7	PD45799b_lo0049	BFU-E	21	R	DN847989P	74.554	YES	NA	NA	NA	10.72	41240	2#37	2	37	41240_2	2679	Pair21	0.496463438226344	1158	1158	0.641783069994657	0.15515627924387	0.641783069994657
PD45799b	R21	1	B7	PD45799b_lo0050	BFU-E	21	R	DN847989P	103.917	YES	NA	NA	NA	11.75	41240	3#38	3	38	41240_3	2679	Pair21	0.508305358492644	1158	1158	0.682237997099458	0.191278308066629	0.682237997099458
PD45799b	R21	1	C7	PD45799b_lo0051	BFU-E	21	R	DN847989P	6.524	YES	NA	NA	NA	11.4	41240	2#39	2	39	41240_2	2679	Pair21	NA	NA	NA	0.622649670508613	0.175931124836234	NA
PD45799b	R21	1	D7	PD45799b_lo0052	BFU-E	21	R	DN847989P	9.178	YES	NA	NA	NA	13.34	41240	2#40	2	40	41240_2	2679	Pair21	0.512702322093387	829	829	0.578022033941429	0.236571214673404	0.578022033941429
PD45799b	R21	1	E7	PD45799b_lo0053	CFU-GM	21	R	DN847989P	0.141	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	F7	PD45799b_lo0054	CFU-GM	21	R	DN847989P	3.397	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	G7	PD45799b_lo0055	BFU-E	21	R	DN847989P	101.831	YES	NA	NA	NA	13.24	41240	3#41	3	41	41240_3	2679	Pair21	0.501154348136671	1087	1087	0.750527949520393	0.245742092457421	0.750527949520393
PD45799b	R21	1	H7	PD45799b_lo0056	CFU-GEMM	21	R	DN847989P	58.625	YES	NA	NA	NA	9.85	41240	4#42	4	42	41240_4	2679	Pair21	0.548947408925907	1053	1053	0.622344350304048	0.126520681265207	0.622344350304048
PD45799b	R21	1	A8	PD45799b_lo0057	CFU-GM	21	R	DN847989P	2.16	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	B8	PD45799b_lo0058	BFU-E	21	R	DN847989P	86.413	YES	NA	NA	NA	11.58	41240	1#43	1	43	41240_1	2679	Pair21	0.510573130754164	1046	1046	0.669745312062692	0.180422983342691	0.669745312062692
PD45799b	R21	1	C8	PD45799b_lo0059	BFU-E	21	R	DN847989P	40.751	YES	NA	NA	NA	14.87	41240	2#44	2	44	41240_2	2679	Pair21	0.491933826270195	1071	1071	0.776251176754955	0.313868613138686	0.776251176754955
PD45799b	R21	1	D8	PD45799b_lo0060	BFU-E	21	R	DN847989P	16.095	YES	NA	NA	NA	14.47	41240	3#45	3	45	41240_3	2679	Pair21	0.49881556301564	1162	1162	0.649594178561433	0.26614261650758	0.649594178561433
PD45799b	R21	1	E8	PD45799b_lo0061	BFU-E	21	R	DN847989P	3.294	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	F8	PD45799b_lo0062	BFU-E	21	R	DN847989P	68.722	YES	NA	NA	NA	15.5	41240	3#46	3	46	41240_3	2679	Pair21	0.510336552904499	993	993	0.797089280716485	0.342317050346247	0.797089280716485
PD45799b	R21	1	G8	PD45799b_lo0063	BFU-E	21	R	DN847989P	101.887	YES	NA	NA	NA	10.86	41240	2#47	2	47	41240_2	2679	Pair21	0.510533724131456	1070	1070	0.63460804518739	0.145985401459854	0.63460804518739
PD45799b	R21	1	H8	PD45799b_lo0064	CFU-GM	21	R	DN847989P	1.215	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	A9	PD45799b_lo0065	BFU-E	21	R	DN847989P	70.212	YES	NA	NA	NA	10.39	41240	3#48	3	48	41240_3	2679	Pair21	0.501199079639977	1052	1052	0.62112306948579	0.132696986711585	0.62112306948579
PD45799b	R21	1	B9	PD45799b_lo0066	BFU-E	21	R	DN847989P	68.943	YES	NA	NA	NA	11.97	41240	1#49	1	49	41240_1	2679	Pair21	0.5107276440579	1021	1021	0.696817036867415	0.195583005801984	0.696817036867415
PD45799b	R21	1	C9	PD45799b_lo0067	BFU-E	21	R	DN847989P	80.17	YES	NA	NA	NA	10.78	41240	4#50	4	50	41240_4	2679	Pair21	0.503571069588016	876	876	0.616187059511997	0.147108366086468	0.616187059511997
PD45799b	R21	1	D9	PD45799b_lo0068	BFU-E	21	R	DN847989P	35.303	YES	NA	NA	NA	16.62	41240	1#51	1	51	41240_1	2679	Pair21	0.501976595212073	1086	1086	0.775996743251151	0.346996069623807	0.775996743251151
PD45799b	R21	1	E9	PD45799b_lo0069	BFU-E	21	R	DN847989P	14.727	YES	NA	NA	NA	15.62	41240	2#52	2	52	41240_2	2679	Pair21	0.49654602315865	1252	1252	0.671933440195405	0.291970802919708	0.671933440195405
PD45799b	R21	1	F9	PD45799b_lo0070	BFU-E	21	R	DN847989P	37.661	YES	NA	NA	NA	10.6	41240	3#53	3	53	41240_3	2679	Pair21	0.520330558381199	1129	1129	0.619494695061446	0.142055025266704	0.619494695061446
PD45799b	R21	1	G9	PD45799b_lo0071	BFU-E	21	R	DN847989P	39.403	YES	NA	NA	NA	10.21	41240	3#54	3	54	41240_3	2679	Pair21	0.517721381031486	1000	1000	0.64669363661807	0.142990829122216	0.64669363661807
PD45799b	R21	1	H9	PD45799b_lo0072	BFU-E	21	R	DN847989P	66.106	YES	NA	NA	NA	11.02	41240	4#55	4	55	41240_4	2679	Pair21	0.515366611529868	962	962	0.673307381115945	0.172936552498596	0.673307381115945
PD45799b	R21	1	A10	PD45799b_lo0073	BFU-E	21	R	DN847989P	75.299	YES	NA	NA	NA	9.56	41240	4#56	4	56	41240_4	2679	Pair21	0.558280699600232	718	718	0.595145408747424	0.120718697361033	0.595145408747424
PD45799b	R21	1	B10	PD45799b_lo0074	BFU-E	21	R	DN847989P	56.422	YES	NA	NA	NA	11.63	41240	3#57	3	57	41240_3	2679	Pair21	0.47523947615263	1217	1217	0.726687530213979	0.223282799925136	0.6893
PD45799b	R21	1	C10	PD45799b_lo0075	BFU-E	21	R	DN847989P	43.035	YES	NA	NA	NA	15.67	41240	4#58	4	58	41240_4	2679	Pair21	0.496764457272115	962	962	0.82029361626339	0.35354669661239	0.82029361626339
PD45799b	R21	1	D10	PD45799b_lo0076	BFU-E	21	R	DN847989P	68.332	YES	NA	NA	NA	12.54	41240	2#59	2	59	41240_2	2679	Pair21	0.496501973507648	1315	1315	0.719919599012798	0.222159835298521	0.719919599012798
PD45799b	R21	1	E10	PD45799b_lo0077	BFU-E	21	R	DN847989P	64.668	YES	NA	NA	NA	14.54	41240	3#60	3	60	41240_3	2679	Pair21	0.482582781947576	1196	1196	0.77660738366028	0.304323413812465	0.77660738366028
PD45799b	R21	1	F10	PD45799b_lo0078	BFU-E	21	R	DN847989P	79.424	YES	NA	NA	NA	18.26	41240	1#61	1	61	41240_1	2679	Pair21	0.503666388424185	1225	1225	0.859756252703356	0.434774471270822	0.859756252703356
PD45799b	R21	1	G10	PD45799b_lo0079	BFU-E	21	R	DN847989P	76.536	YES	NA	NA	NA	9.53	41240	1#62	1	62	41240_1	2679	Pair21	0.505967816665053	1194	1194	0.582525506958756	0.116788321167883	0.582525506958756
PD45799b	R21	1	H10	PD45799b_lo0080	BFU-E	21	R	DN847989P	41.617	YES	NA	NA	NA	9.87	41240	2#63	2	63	41240_2	2679	Pair21	0.498806670519776	965	965	0.620512429076661	0.131948343627176	0.620512429076661
PD45799b	R21	1	A11	PD45799b_lo0081	CFU-GM	21	R	DN847989P	1.042	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	B11	PD45799b_lo0082	BFU-E	21	R	DN847989P	94.218	YES	NA	NA	NA	11.5	41240	4#64	4	64	41240_4	2679	Pair21	0.517421247384626	1078	1078	0.676640460015775	0.191091147295527	0.676640460015775
PD45799b	R21	1	C11	PD45799b_lo0083	BFU-E	21	R	DN847989P	61.393	YES	NA	NA	NA	25.41	41240	2#65	2	65	41240_2	2679	Pair21	0.517683399028528	1354	1354	0.908658372134443	0.591240875912409	0.908658372134443
PD45799b	R21	1	D11	PD45799b_lo0084	empty_well	21	R	DN847989P	0.119	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	E11	PD45799b_lo0085	BFU-E	21	R	DN847989P	57.461	YES	NA	NA	NA	11.84	41240	3#66	3	66	41240_3	2679	Pair21	0.440183453735115	1004	1004	0.715492456046612	0.211678832116788	0.6567
PD45799b	R21	1	F11	PD45799b_lo0086	CFU-GEMM	21	R	DN847989P	0.328	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	G11	PD45799b_lo0087	BFU-E	21	R	DN847989P	47.534	YES	NA	NA	NA	12.05	41240	1#67	1	67	41240_1	2679	Pair21	0.48449919149929	1060	1060	0.594738315141338	0.14804416994198	0.594738315141338
PD45799b	R21	1	H11	PD45799b_lo0088	BFU-E	21	R	DN847989P	7.038	YES	NA	NA	NA	6.49	41240	3#68	3	68	41240_3	2679	Pair21	0.488648093952381	710	710	0.351499885504923	0.0282612764364589	0.351499885504923
PD45799b	R21	1	A12	PD45799b_lo0089	empty_well	21	R	DN847989P	99.4	YES	NA	NA	NA	11.76	41240	2#69	2	69	41240_2	2679	Pair21	0.540856558202755	1003	1003	0.698063761036053	0.196518809657496	0.698063761036053
PD45799b	R21	1	B12	PD45799b_lo0090	BFU-E	21	R	DN847989P	52.3	YES	NA	NA	NA	12.5	41240	2#70	2	70	41240_2	2679	Pair21	0.517393291652003	1114	1114	0.732972037757932	0.22365712146734	0.732972037757932
PD45799b	R21	1	C12	PD45799b_lo0091	BFU-E	21	R	DN847989P	109.823	YES	NA	NA	NA	12.82	41240	1#71	1	71	41240_1	2679	Pair21	0.549729521683877	1104	1104	0.739460092104928	0.241437394722066	0.739460092104928
PD45799b	R21	1	D12	PD45799b_lo0092	BFU-E	21	R	DN847989P	2.347	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	E12	PD45799b_lo0093	BFU-E	21	R	DN847989P	0.159	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	F12	PD45799b_lo0094	BFU-E	21	R	DN847989P	86.021	YES	NA	NA	NA	11.13	41240	1#72	1	72	41240_1	2679	Pair21	NA	NA	NA	0.683255731114673	0.183791877222534	NA
PD45799b	R21	1	G12	PD45799b_lo0095	CFU-GM	21	R	DN847989P	1.163	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	1	H12	PD45799b_lo0096	BFU-E	21	R	DN847989P	60.681	YES	NA	NA	NA	12.46	41240	1#73	1	73	41240_1	2679	Pair21	0.508190357767356	1182	1182	0.720988219728774	0.209245742092457	0.720988219728774
PD45799b	R21	2	A1	PD45799b_lo0097	BFU-E	21	R	DN847990I	54.357	YES	NA	NA	NA	11.4	41268	4#1	4	1	41268_4	2679	Pair21	0.498817811796815	951	951	0.698038317685673	0.199887703537339	0.698038317685673
PD45799b	R21	2	B1	PD45799b_lo0098	BFU-E	21	R	DN847990I	76.136	YES	NA	NA	NA	12.42	41366	3#2	3	2	41366_3	2679	Pair21	NA	NA	NA	0.796656743760018	0.296462661426165	NA
PD45799b	R21	2	C1	PD45799b_lo0099	BFU-E	21	R	DN847990I	83.477	YES	NA	NA	NA	10.75	41366	3#3	3	3	41366_3	2679	Pair21	0.491736543385837	1108	1108	0.716866396967153	0.197828935055212	0.716866396967153
PD45799b	R21	2	D1	PD45799b_lo0100	BFU-E	21	R	DN847990I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	E1	PD45799b_lo0101	CFU-GM	21	R	DN847990I	1.927	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	F1	PD45799b_lo0102	BFU-E	21	R	DN847990I	63.476	YES	NA	NA	NA	10.38	41268	4#4	4	4	41268_4	2679	Pair21	0.496453787271603	1263	1263	0.68641070656184	0.166011603967808	0.68641070656184
PD45799b	R21	2	G1	PD45799b_lo0103	BFU-E	21	R	DN847990I	62.634	YES	NA	NA	NA	10.78	41366	3#5	3	5	41366_3	2679	Pair21	0.508177610814729	1133	1133	0.65475917868865	0.159648137750328	0.65475917868865
PD45799b	R21	2	H1	PD45799b_lo0104	BFU-E	21	R	DN847990I	31.991	YES	NA	NA	NA	9.01	41366	2#6	2	6	41366_2	2679	Pair21	0.508273026520811	693	693	0.599394448260947	0.106494478757252	0.599394448260947
PD45799b	R21	2	A2	PD45799b_lo0105	CFU-GM	21	R	DN847990I	0.929	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	B2	PD45799b_lo0106	BFU-E	21	R	DN847990I	64.428	YES	NA	NA	NA	12.72	41366	2#7	2	7	41366_2	2679	Pair21	0.525995437358416	1150	1150	0.75302139785767	0.252292719446004	0.75302139785767
PD45799b	R21	2	C2	PD45799b_lo0107	CFU-GM	21	R	DN847990I	0.638	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	D2	PD45799b_lo0108	BFU-E	21	R	DN847990I	3.571	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	E2	PD45799b_lo0109	CFU-GEMM	21	R	DN847990I	14.32	YES	NA	NA	NA	12.64	41366	3#8	3	8	41366_3	2679	Pair21	0.505955731375615	1082	1082	0.65407220822838	0.250608272506083	0.65407220822838
PD45799b	R21	2	F2	PD45799b_lo0110	BFU-E	21	R	DN847990I	84.205	YES	NA	NA	NA	14.26	41268	4#9	4	9	41268_4	2679	Pair21	0.51963746859704	1147	1147	0.799684502455283	0.320232079356167	0.799684502455283
PD45799b	R21	2	G2	PD45799b_lo0111	BFU-E	21	R	DN847990I	80.583	YES	NA	NA	NA	15.37	41366	2#10	2	10	41366_2	2679	Pair21	0.453870018733302	1255	1255	0.818639798488665	0.347557551937114	0.785478547854785
PD45799b	R21	2	H2	PD45799b_lo0112	BFU-E	21	R	DN847990I	1.998	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	A3	PD45799b_lo0113	BFU-E	21	R	DN847990I	86.454	YES	NA	NA	NA	11.43	41366	2#11	2	11	41366_2	2679	Pair21	0.549516864967757	1036	1036	0.682136223697937	0.174246677896313	0.682136223697937
PD45799b	R21	2	B3	PD45799b_lo0114	BFU-E	21	R	DN847990I	74.741	YES	NA	NA	NA	9.77	41268	4#12	4	12	41268_4	2679	Pair21	0.508332962538731	1033	1033	0.60901203470473	0.120157215047726	0.60901203470473
PD45799b	R21	2	C3	PD45799b_lo0115	CFU-GM	21	R	DN847990I	0.899	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	D3	PD45799b_lo0116	BFU-E	21	R	DN847990I	13.974	YES	NA	NA	NA	14.25	41366	2#13	2	13	41366_2	2679	Pair21	0.508283872225187	1090	1090	0.667887947484925	0.284110050533408	0.667887947484925
PD45799b	R21	2	E3	PD45799b_lo0117	BFU-E	21	R	DN847990I	16.548	YES	NA	NA	NA	13.9	41366	3#14	3	14	41366_3	2679	Pair21	0.49423879256511	1104	1104	0.681958120245274	0.271757439640651	0.681958120245274
PD45799b	R21	2	F3	PD45799b_lo0118	CFU-GM	21	R	DN847990I	1.436	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	G3	PD45799b_lo0119	CFU-GM	21	R	DN847990I	3.803	NO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pair21	NA	NA	NA	NA	NA	NA
PD45799b	R21	2	H3	PD45799b_lo0120	BFU-E	21	R	DN847990I	59.27	YES	NA	NA	NA	14.28	41268	4#15	4	15	41268_4	2679	Pair21	0.542952140474835	1277	1277	0.771722260387248	0.284484372075613	0.771722260387248
PD45799b	R21	2	A4	PD45799b_lo0121	CFU-GEMM	21	R	DN847990I	9.034	YES	NA	NA	NA	6.68	41366	2#16	2	16	41366_2	2679	Pair21	NA	NA	NA	0.42594712871791	0.0398652442448063	NA
PD45799b	R21	2	B4	PD45799b_lo0122	BFU-E	21	R	DN847990I	63.448	YES	NA	NA	NA	12.45	41268	4#17	4	17	41268_4	2679	Pair21	0.480281688132617	1146	1146	0.782230364094344	0.275313494291596	0.782230364094344
